,0
112,0.47582605481147766
113,0.4758935570716858
114,0.4759613871574402
115,0.4760294556617737
116,0.4760977327823639
117,0.47616639733314514
118,0.4762352705001831
119,0.47630444169044495
120,0.47637391090393066
121,0.47644370794296265
122,0.4765138030052185
123,0.47658419609069824
124,0.4766550362110138
125,0.47672611474990845
126,0.47679752111434937
127,0.4768693149089813
128,0.47694143652915955
129,0.47701385617256165
130,0.47708660364151
131,0.47715964913368225
132,0.47723305225372314
133,0.477306604385376
134,0.4773804843425751
135,0.4774545431137085
136,0.477528840303421
137,0.47760334610939026
138,0.4776780903339386
139,0.47775307297706604
140,0.4778282642364502
141,0.4779037833213806
142,0.47797954082489014
143,0.47805559635162354
144,0.4781320095062256
145,0.4782086908817291
146,0.47828564047813416
147,0.47836288809776306
148,0.4784403145313263
149,0.4785180985927582
150,0.4785960614681244
151,0.47867441177368164
152,0.4787530303001404
153,0.4788318872451782
154,0.4789109528064728
155,0.47899025678634644
156,0.47906967997550964
157,0.4791492521762848
158,0.4792290925979614
159,0.4793090522289276
160,0.4793892502784729
161,0.47946956753730774
162,0.47955015301704407
163,0.47963088750839233
164,0.47971174120903015
165,0.47979286313056946
166,0.4798741936683655
167,0.47995564341545105
168,0.48003721237182617
169,0.4801189601421356
170,0.48020076751708984
171,0.4802826941013336
172,0.48036476969718933
173,0.4804469645023346
174,0.480529248714447
175,0.4806116819381714
176,0.4806942641735077
177,0.48077696561813354
178,0.48085975646972656
179,0.48094266653060913
180,0.481025755405426
181,0.48110899329185486
182,0.48119235038757324
183,0.48127588629722595
184,0.48135945200920105
185,0.4814431667327881
186,0.48152706027030945
187,0.4816109538078308
188,0.4816949665546417
189,0.4817790687084198
190,0.48186320066452026
191,0.48194748163223267
192,0.48203176259994507
193,0.48211610317230225
194,0.4822004735469818
195,0.48228490352630615
196,0.4823693633079529
197,0.48245394229888916
198,0.4825385808944702
199,0.48262324929237366
200,0.4827079176902771
201,0.4827926456928253
202,0.4828774034976959
203,0.4829622507095337
204,0.48304712772369385
205,0.4831320345401764
206,0.4832169711589813
207,0.48330193758010864
208,0.4833869934082031
209,0.48347207903862
210,0.4835571348667145
211,0.48364222049713135
212,0.4837273359298706
213,0.4838124215602875
214,0.4838975667953491
215,0.483982652425766
216,0.48406776785850525
217,0.4841529428958893
218,0.48423799872398376
219,0.48432305455207825
220,0.48440808057785034
221,0.48449307680130005
222,0.48457804322242737
223,0.4846629202365875
224,0.48474785685539246
225,0.48483267426490784
226,0.484917551279068
227,0.485002338886261
228,0.485087126493454
229,0.4851718544960022
230,0.48525652289390564
231,0.4853411316871643
232,0.485425740480423
233,0.4855102300643921
234,0.4855947196483612
235,0.4856790602207184
236,0.48576343059539795
237,0.4858476221561432
238,0.4859318137168884
239,0.4860159456729889
240,0.4860999882221222
241,0.48618394136428833
242,0.4862678050994873
243,0.4863516688346863
244,0.4864354133605957
245,0.4865190386772156
246,0.48660263419151306
247,0.4866861402988434
248,0.4867696166038513
249,0.4868529736995697
250,0.48693621158599854
251,0.48701944947242737
252,0.48710259795188904
253,0.48718565702438354
254,0.4872686266899109
255,0.48735126852989197
256,0.487433522939682
257,0.4875154495239258
258,0.4875970482826233
259,0.4876783490180969
260,0.48775938153266907
261,0.4878401756286621
262,0.48792070150375366
263,0.4880009889602661
264,0.48808103799819946
265,0.4881608486175537
266,0.48824048042297363
267,0.48831987380981445
268,0.48839908838272095
269,0.4884781539440155
270,0.48855695128440857
271,0.48863568902015686
272,0.4887141287326813
273,0.4887925088405609
274,0.4888707101345062
275,0.4889487326145172
276,0.48902660608291626
277,0.48910439014434814
278,0.4891819655895233
279,0.48925942182540894
280,0.48933669924736023
281,0.4894138276576996
282,0.4894908368587494
283,0.48956766724586487
284,0.489644318819046
285,0.4897209405899048
286,0.4897972643375397
287,0.4898735284805298
288,0.4899495840072632
289,0.4900255501270294
290,0.49010124802589417
291,0.49017682671546936
292,0.490252286195755
293,0.49032753705978394
294,0.4904026985168457
295,0.49047765135765076
296,0.4905523955821991
297,0.4906270503997803
298,0.49070143699645996
299,0.4907757341861725
300,0.4908498227596283
301,0.49092382192611694
302,0.4909976124763489
303,0.4910711944103241
304,0.4911446273326874
305,0.4912179112434387
306,0.4912910461425781
307,0.49136391282081604
308,0.4914366900920868
309,0.49150925874710083
310,0.49158158898353577
311,0.4916538596153259
312,0.4917258620262146
313,0.49179768562316895
314,0.49186939001083374
315,0.49194085597991943
316,0.4920121133327484
317,0.4920833110809326
318,0.4921542704105377
319,0.4922250211238861
320,0.49229562282562256
321,0.49236607551574707
322,0.4924362301826477
323,0.49250632524490356
324,0.4925761818885803
325,0.49264585971832275
326,0.49271541833877563
327,0.492784708738327
328,0.4928537905216217
329,0.4929227828979492
330,0.49299153685569763
331,0.4930601119995117
332,0.4931285083293915
333,0.4931967556476593
334,0.4932648539543152
335,0.4933328330516815
336,0.4934008717536926
337,0.4934688210487366
338,0.49353671073913574
339,0.49360448122024536
340,0.4936721920967102
341,0.49373969435691833
342,0.4938071370124817
343,0.4938744604587555
344,0.4939415752887726
345,0.4940086007118225
346,0.4940754175186157
347,0.4941421151161194
348,0.49420854449272156
349,0.49427488446235657
350,0.4943409562110901
351,0.49440690875053406
352,0.49447259306907654
353,0.4945381283760071
354,0.4946034550666809
355,0.4946686029434204
356,0.4947334825992584
357,0.4947983920574188
358,0.4948631823062897
359,0.49492788314819336
360,0.49499261379241943
361,0.4950571060180664
362,0.4951215088367462
363,0.4951857924461365
364,0.49525001645088196
365,0.49531400203704834
366,0.4953778088092804
367,0.49544140696525574
368,0.4955049157142639
369,0.4955682158470154
370,0.4956313371658325
371,0.4956938922405243
372,0.4957561194896698
373,0.4958178997039795
374,0.495879203081131
375,0.4959401786327362
376,0.4960007667541504
377,0.4960610270500183
378,0.49612098932266235
379,0.49618062376976013
380,0.49623990058898926
381,0.4962989091873169
382,0.49635764956474304
383,0.4964160919189453
384,0.49647438526153564
385,0.4965323507785797
386,0.4965900778770447
387,0.49664756655693054
388,0.4967048466205597
389,0.49676191806793213
390,0.49681881070137024
391,0.49687543511390686
392,0.49693191051483154
393,0.49698805809020996
394,0.4970441460609436
395,0.49709993600845337
396,0.4971555471420288
397,0.4972112476825714
398,0.4972670078277588
399,0.49732279777526855
400,0.49737823009490967
401,0.4974334239959717
402,0.4974883198738098
403,0.49754294753074646
404,0.4975973665714264
405,0.49765145778656006
406,0.4977053105831146
407,0.4977588951587677
408,0.4978122413158417
409,0.4978655278682709
410,0.49791890382766724
411,0.49797192215919495
412,0.49802473187446594
413,0.4980771839618683
414,0.4981294274330139
415,0.4981813132762909
416,0.49823302030563354
417,0.49828439950942993
418,0.4983358383178711
419,0.49838730692863464
420,0.4984384775161743
421,0.4984893202781677
422,0.49853989481925964
423,0.4985904097557068
424,0.498640775680542
425,0.49869105219841003
426,0.4987412393093109
427,0.4987911581993103
428,0.49884098768234253
429,0.4988909661769867
430,0.498941034078598
431,0.49899083375930786
432,0.499040424823761
433,0.4990898370742798
434,0.49913889169692993
435,0.499187707901001
436,0.4992363154888153
437,0.49928468465805054
438,0.49933284521102905
439,0.49938076734542847
440,0.4994284510612488
441,0.4994761347770691
442,0.4995238482952118
443,0.49957120418548584
444,0.49961841106414795
445,0.4996652603149414
446,0.499711811542511
447,0.49975812435150146
448,0.49980416893959045
449,0.49984997510910034
450,0.49989572167396545
451,0.49994170665740967
452,0.4999876022338867
453,0.5000333189964294
454,0.5000789165496826
455,0.5001243352890015
456,0.5001695156097412
457,0.5002146363258362
458,0.5002594590187073
459,0.5003041625022888
460,0.5003486275672913
461,0.5003929138183594
462,0.5004369616508484
463,0.5004808306694031
464,0.5005247592926025
465,0.500568687915802
466,0.5006124377250671
467,0.5006558299064636
468,0.500698983669281
469,0.5007418990135193
470,0.5007845163345337
471,0.500826895236969
472,0.5008689761161804
473,0.5009108781814575
474,0.5009527802467346
475,0.5009946823120117
476,0.5010363459587097
477,0.5010773539543152
478,0.5011177659034729
479,0.5011576414108276
480,0.5011969804763794
481,0.5012362003326416
482,0.5012752413749695
483,0.5013138055801392
484,0.5013519525527954
485,0.5013896822929382
486,0.5014269948005676
487,0.501464307308197
488,0.5015015006065369
489,0.5015383958816528
490,0.5015748739242554
491,0.501611053943634
492,0.501646876335144
493,0.5016824007034302
494,0.5017176270484924
495,0.501752495765686
496,0.5017871260643005
497,0.5018215179443359
498,0.5018556118011475
499,0.5018894672393799
500,0.5019230842590332
501,0.5019564032554626
502,0.5019897818565369
503,0.5020232200622559
504,0.5020563006401062
505,0.5020891427993774
506,0.50212162733078
507,0.5021539330482483
508,0.5021859407424927
509,0.5022176504135132
510,0.5022491812705994
511,0.5022804141044617
512,0.5023117065429688
513,0.5023428201675415
514,0.5023736357688904
515,0.5024042129516602
516,0.5024348497390747
517,0.5024652481079102
518,0.5024954080581665
519,0.5025253295898438
520,0.5025550127029419
521,0.5025844573974609
522,0.5026136636734009
523,0.5026426315307617
524,0.5026714205741882
525,0.5027002692222595
526,0.5027288794517517
527,0.5027572512626648
528,0.5027853846549988
529,0.5028132796287537
530,0.5028409361839294
531,0.5028684139251709
532,0.5028959512710571
533,0.5029231905937195
534,0.5029502511024475
535,0.5029770731925964
536,0.5030035972595215
537,0.5030299425125122
538,0.5030563473701477
539,0.5030825138092041
540,0.5031084418296814
541,0.5031341314315796
542,0.5031595826148987
543,0.5031847953796387
544,0.5032097697257996
545,0.50323486328125
546,0.5032596588134766
547,0.5032842755317688
548,0.5033086538314819
549,0.5033327341079712
550,0.5033566951751709
551,0.5033806562423706
552,0.5034043788909912
553,0.5034279227256775
554,0.5034511685371399
555,0.503474235534668
556,0.5034970045089722
557,0.5035196542739868
558,0.5035420656204224
559,0.5035642385482788
560,0.5035865902900696
561,0.5036086440086365
562,0.5036304593086243
563,0.5036520957946777
564,0.5036734938621521
565,0.5036947131156921
566,0.5037156939506531
567,0.5037364363670349
568,0.5037573575973511
569,0.5037779808044434
570,0.5037984251976013
571,0.5038187503814697
572,0.5038387179374695
573,0.5038585662841797
574,0.5038781762123108
575,0.5038978457450867
576,0.503917396068573
577,0.5039366483688354
578,0.5039557218551636
579,0.5039745569229126
580,0.5039932131767273
581,0.5040116310119629
582,0.5040298700332642
583,0.5040479302406311
584,0.5040658116340637
585,0.5040838122367859
586,0.504101574420929
587,0.5041191577911377
588,0.5041365027427673
589,0.5041536688804626
590,0.5041706562042236
591,0.5041874051094055
592,0.5042039752006531
593,0.5042206645011902
594,0.504237174987793
595,0.5042534470558167
596,0.504269540309906
597,0.5042853951454163
598,0.5043010711669922
599,0.5043165683746338
600,0.5043318867683411
601,0.5043470859527588
602,0.5043619871139526
603,0.5043771266937256
604,0.5043920278549194
605,0.504406750202179
606,0.5044212341308594
607,0.5044354796409607
608,0.5044496059417725
609,0.5044635534286499
610,0.5044772624969482
611,0.5044912099838257
612,0.504504919052124
613,0.5045183897018433
614,0.5045316815376282
615,0.5045447945594788
616,0.5045576691627502
617,0.5045704245567322
618,0.504582941532135
619,0.5045953989028931
620,0.504607617855072
621,0.5046197175979614
622,0.5046316385269165
623,0.5046433806419373
624,0.5046549439430237
625,0.5046666860580444
626,0.5046782493591309
627,0.5046895742416382
628,0.5047007203102112
629,0.5047120451927185
630,0.5047231912612915
631,0.5047340393066406
632,0.5047447681427002
633,0.5047553181648254
634,0.5047656893730164
635,0.504775881767273
636,0.5047858953475952
637,0.5047957301139832
638,0.5048053860664368
639,0.5048149228096008
640,0.5048242807388306
641,0.5048335194587708
642,0.5048426389694214
643,0.5048515200614929
644,0.5048603415489197
645,0.5048689842224121
646,0.504877507686615
647,0.5048861503601074
648,0.5048946738243103
649,0.5049029588699341
650,0.504911482334137
651,0.5049197673797607
652,0.5049278736114502
653,0.5049357414245605
654,0.5049436092376709
655,0.5049511790275574
656,0.5049585700035095
657,0.5049658417701721
658,0.5049730539321899
659,0.5049799680709839
660,0.5049867630004883
661,0.5049934387207031
662,0.5049999952316284
663,0.5050063729286194
664,0.5050126314163208
665,0.5050187706947327
666,0.5050247311592102
667,0.505030632019043
668,0.5050364136695862
669,0.5050419569015503
670,0.5050478577613831
671,0.5050535202026367
672,0.505059540271759
673,0.505065381526947
674,0.5050709843635559
675,0.5050764083862305
676,0.5050817131996155
677,0.5050868988037109
678,0.5050919055938721
679,0.5050968527793884
680,0.5051016211509705
681,0.5051063299179077
682,0.5051109194755554
683,0.5051153898239136
684,0.5051198601722717
685,0.5051242709159851
686,0.5051285624504089
687,0.5051327347755432
688,0.5051367282867432
689,0.5051407217979431
690,0.5051445364952087
691,0.5051482319831848
692,0.5051519870758057
693,0.5051555633544922
694,0.5051590204238892
695,0.5051623582839966
696,0.5051656365394592
697,0.5051687359809875
698,0.5051718354225159
699,0.5051748156547546
700,0.5051777362823486
701,0.5051804780960083
702,0.5051831603050232
703,0.5051857233047485
704,0.5051882266998291
705,0.5051906704902649
706,0.5051929950714111
707,0.505195140838623
708,0.5051976442337036
709,0.5051999092102051
710,0.505202054977417
711,0.5052044987678528
712,0.5052066445350647
713,0.5052086710929871
714,0.5052106380462646
715,0.5052124261856079
716,0.5052140355110168
717,0.5052154660224915
718,0.5052168369293213
719,0.5052180886268616
720,0.5052192211151123
721,0.5052201747894287
722,0.5052210092544556
723,0.5052217841148376
724,0.505222499370575
725,0.5052229762077332
726,0.5052234530448914
727,0.5052238702774048
728,0.5052241086959839
729,0.5052241086959839
730,0.5052238702774048
731,0.5052235722541809
732,0.5052231550216675
733,0.5052226185798645
734,0.5052217841148376
735,0.5052207112312317
736,0.5052198171615601
737,0.5052186250686646
738,0.5052172541618347
739,0.5052157044410706
740,0.5052139759063721
741,0.5052120685577393
742,0.5052099227905273
743,0.5052077770233154
744,0.5052053928375244
745,0.5052028894424438
746,0.5052002668380737
747,0.5051975250244141
748,0.5051947236061096
749,0.5051918029785156
750,0.5051887631416321
751,0.5051856637001038
752,0.5051824450492859
753,0.5051791667938232
754,0.505175769329071
755,0.5051723122596741
756,0.5051689147949219
757,0.5051653981208801
758,0.5051618814468384
759,0.5051582455635071
760,0.5051546096801758
761,0.5051509141921997
762,0.5051471590995789
763,0.505143404006958
764,0.5051394701004028
765,0.5051355957984924
766,0.5051316022872925
767,0.5051275491714478
768,0.505123496055603
769,0.505119264125824
770,0.5051150918006897
771,0.5051108598709106
772,0.505106508731842
773,0.5051020979881287
774,0.5050980448722839
775,0.5050938725471497
776,0.505090057849884
777,0.5050866603851318
778,0.5050835609436035
779,0.5050802826881409
780,0.5050768256187439
781,0.5050731301307678
782,0.5050692558288574
783,0.5050651431083679
784,0.5050609111785889
785,0.5050565004348755
786,0.5050521492958069
787,0.5050476789474487
788,0.5050432085990906
789,0.5050386786460876
790,0.5050342082977295
791,0.5050296783447266
792,0.5050251483917236
793,0.5050205588340759
794,0.505016028881073
795,0.5050114393234253
796,0.5050069689750671
797,0.5050024390220642
798,0.504997968673706
799,0.5049934387207031
800,0.504988968372345
801,0.5049843788146973
802,0.5049797892570496
803,0.5049750804901123
804,0.5049703121185303
805,0.5049654245376587
806,0.5049604773521423
807,0.5049554705619812
808,0.5049504041671753
809,0.5049453377723694
810,0.5049402713775635
811,0.504935085773468
812,0.5049299597740173
813,0.5049246549606323
814,0.5049193501472473
815,0.5049139857292175
816,0.504908561706543
817,0.5049030780792236
818,0.5048975944519043
819,0.5048920512199402
820,0.5048865079879761
821,0.5048810243606567
822,0.5048754215240479
823,0.5048697590827942
824,0.5048640370368958
825,0.5048583149909973
826,0.5048525929450989
827,0.5048468708992004
828,0.5048410892486572
829,0.5048352479934692
830,0.504829466342926
831,0.504823625087738
832,0.5048177242279053
833,0.5048118829727173
834,0.5048059225082397
835,0.5047999620437622
836,0.5047939419746399
837,0.5047879219055176
838,0.50478196144104
839,0.5047759413719177
840,0.5047698616981506
841,0.5047638416290283
842,0.5047577619552612
843,0.5047516822814941
844,0.504745602607727
845,0.50473952293396
846,0.5047333836555481
847,0.5047272443771362
848,0.5047211647033691
849,0.5047149658203125
850,0.5047088265419006
851,0.5047026872634888
852,0.5046964883804321
853,0.5046902894973755
854,0.5046840906143188
855,0.5046778917312622
856,0.5046717524528503
857,0.5046654939651489
858,0.5046592950820923
859,0.5046530365943909
860,0.5046467781066895
861,0.5046407580375671
862,0.5046349167823792
863,0.5046290755271912
864,0.5046231150627136
865,0.5046170353889465
866,0.5046109557151794
867,0.5046048760414124
868,0.5045987963676453
869,0.504592776298523
870,0.5045868158340454
871,0.5045807361602783
872,0.5045747756958008
873,0.5045688152313232
874,0.50456303358078
875,0.5045573711395264
876,0.5045518279075623
877,0.5045463442802429
878,0.5045409798622131
879,0.5045356750488281
880,0.5045304298400879
881,0.5045251250267029
882,0.5045199394226074
883,0.504514753818512
884,0.5045095682144165
885,0.5045044422149658
886,0.5044991970062256
887,0.5044939517974854
888,0.5044885873794556
889,0.5044832229614258
890,0.504477858543396
891,0.5044723749160767
892,0.5044670104980469
893,0.5044615268707275
894,0.5044559836387634
895,0.5044505000114441
896,0.50444495677948
897,0.5044394135475159
898,0.5044339299201965
899,0.5044284462928772
900,0.5044229626655579
901,0.504417359828949
902,0.5044117569923401
903,0.5044061541557312
904,0.5044005513191223
905,0.5043948888778687
906,0.5043893456459045
907,0.5043836832046509
908,0.504378080368042
909,0.5043724775314331
910,0.504366934299469
911,0.5043615102767944
912,0.5043560862541199
913,0.5043507814407349
914,0.5043454766273499
915,0.5043402314186096
916,0.5043349862098694
917,0.5043297410011292
918,0.5043245553970337
919,0.504319429397583
920,0.5043142437934875
921,0.5043091773986816
922,0.504304051399231
923,0.504298985004425
924,0.5042939186096191
925,0.5042889714241028
926,0.5042839646339417
927,0.5042790174484253
928,0.5042740702629089
929,0.5042691230773926
930,0.5042641758918762
931,0.5042593479156494
932,0.5042544007301331
933,0.5042495727539062
934,0.5042446851730347
935,0.5042399168014526
936,0.5042350888252258
937,0.504230260848999
938,0.504225492477417
939,0.5042207837104797
940,0.5042160153388977
941,0.5042113065719604
942,0.5042065978050232
943,0.5042018890380859
944,0.5041971802711487
945,0.5041925311088562
946,0.5041879415512085
947,0.504183292388916
948,0.5041786432266235
949,0.5041741132736206
950,0.5041694641113281
951,0.5041651725769043
952,0.5041611194610596
953,0.5041572451591492
954,0.5041534900665283
955,0.5041499137878418
956,0.5041465759277344
957,0.5041434168815613
958,0.5041403770446777
959,0.5041374564170837
960,0.5041346549987793
961,0.5041319727897644
962,0.5041294097900391
963,0.504127025604248
964,0.5041247010231018
965,0.5041224956512451
966,0.5041202902793884
967,0.5041182041168213
968,0.5041162967681885
969,0.5041144490242004
970,0.5041126608848572
971,0.5041109323501587
972,0.504109263420105
973,0.5041077136993408
974,0.5041061639785767
975,0.5041046738624573
976,0.5041032433509827
977,0.5041018724441528
978,0.504100501537323
979,0.5040990710258484
980,0.5040977001190186
981,0.504096269607544
982,0.5040948987007141
983,0.5040934681892395
984,0.5040920972824097
985,0.5040906667709351
986,0.5040892362594604
987,0.5040876865386963
988,0.5040861964225769
989,0.504084587097168
990,0.5040830373764038
991,0.5040814280509949
992,0.5040797591209412
993,0.5040780901908875
994,0.5040763020515442
995,0.5040745139122009
996,0.5040726661682129
997,0.5040707588195801
998,0.5040687322616577
999,0.5040665864944458
1000,0.5040644407272339
1001,0.5040621757507324
1002,0.504059910774231
1003,0.5040575861930847
1004,0.5040552020072937
1005,0.5040528178215027
1006,0.5040503144264221
1007,0.5040478706359863
1008,0.5040453672409058
1009,0.50404292345047
1010,0.5040404796600342
1011,0.5040380954742432
1012,0.5040356516838074
1013,0.5040332078933716
1014,0.5040307641029358
1015,0.5040283799171448
1016,0.5040259957313538
1017,0.504023551940918
1018,0.504021167755127
1019,0.5040188431739807
1020,0.5040164589881897
1021,0.5040140748023987
1022,0.5040117502212524
1023,0.5040094256401062
1024,0.5040071606636047
1025,0.5040048360824585
1026,0.504002571105957
1027,0.5040003061294556
1028,0.5039981007575989
1029,0.5039958953857422
1030,0.5039936900138855
1031,0.5039915442466736
1032,0.5039894580841064
1033,0.5039873123168945
1034,0.5039852261543274
1035,0.503983199596405
1036,0.5039811730384827
1037,0.5039791464805603
1038,0.5039771795272827
1039,0.5039752125740051
1040,0.5039732456207275
1041,0.5039713382720947
1042,0.5039694309234619
1043,0.5039675831794739
1044,0.5039657354354858
1045,0.5039638876914978
1046,0.5039621591567993
1047,0.503960371017456
1048,0.5039585828781128
1049,0.5039568543434143
1050,0.5039551258087158
1051,0.5039534568786621
1052,0.5039517879486084
1053,0.5039501190185547
1054,0.503948450088501
1055,0.503946840763092
1056,0.5039452314376831
1057,0.5039436221122742
1058,0.50394207239151
1059,0.5039405226707458
1060,0.5039390325546265
1061,0.5039374828338623
1062,0.5039359927177429
1063,0.5039345026016235
1064,0.5039330720901489
1065,0.5039317011833191
1066,0.5039302706718445
1067,0.5039288997650146
1068,0.5039275884628296
1069,0.5039262175559998
1070,0.5039249062538147
1071,0.5039236545562744
1072,0.5039223432540894
1073,0.5039212107658386
1074,0.5039199590682983
1075,0.5039189457893372
1076,0.5039182305335999
1077,0.5039177536964417
1078,0.5039176344871521
1079,0.5039178729057312
1080,0.5039183497428894
1081,0.5039191246032715
1082,0.503920316696167
1083,0.5039216876029968
1084,0.5039232969284058
1085,0.5039252638816833
1086,0.5039276480674744
1087,0.503930389881134
1088,0.5039335489273071
1089,0.5039368867874146
1090,0.5039404630661011
1091,0.5039443373680115
1092,0.503948450088501
1093,0.50395268201828
1094,0.5039569735527039
1095,0.503961443901062
1096,0.5039660930633545
1097,0.503970742225647
1098,0.5039754509925842
1099,0.5039801597595215
1100,0.5039848685264587
1101,0.5039895176887512
1102,0.5039939880371094
1103,0.5039983987808228
1104,0.5040026903152466
1105,0.5040068030357361
1106,0.5040108561515808
1107,0.5040147304534912
1108,0.5040185451507568
1109,0.5040221810340881
1110,0.5040256977081299
1111,0.5040290951728821
1112,0.5040323734283447
1113,0.5040355324745178
1114,0.5040385723114014
1115,0.5040414929389954
1116,0.5040442943572998
1117,0.5040470957756042
1118,0.5040497779846191
1119,0.5040523409843445
1120,0.504054844379425
1121,0.5040572285652161
1122,0.5040595531463623
1123,0.504061758518219
1124,0.5040639042854309
1125,0.5040659308433533
1126,0.5040678381919861
1127,0.5040696859359741
1128,0.5040714740753174
1129,0.5040731430053711
1130,0.5040748119354248
1131,0.5040763020515442
1132,0.5040777921676636
1133,0.5040791630744934
1134,0.5040804743766785
1135,0.504081666469574
1136,0.5040828585624695
1137,0.5040839314460754
1138,0.5040849447250366
1139,0.5040859580039978
1140,0.5040868520736694
1141,0.5040877461433411
1142,0.5040885806083679
1143,0.5040894150733948
1144,0.5040901303291321
1145,0.5040909051895142
1146,0.5040916204452515
1147,0.504092276096344
1148,0.5040929913520813
1149,0.5040936470031738
1150,0.5040942430496216
1151,0.5040948987007141
1152,0.5040954947471619
1153,0.5040960311889648
1154,0.5040966868400574
1155,0.5040972828865051
1156,0.5040977597236633
1157,0.5040984749794006
1158,0.5040991306304932
1159,0.5040996074676514
1160,0.5041002035140991
1161,0.5041009187698364
1162,0.5041016936302185
1163,0.5041024684906006
1164,0.5041031837463379
1165,0.5041038990020752
1166,0.504104495048523
1167,0.5041050910949707
1168,0.5041057467460632
1169,0.5041064023971558
1170,0.5041071176528931
1171,0.5041078925132751
1172,0.5041086077690125
1173,0.5041093230247498
1174,0.5041100382804871
1175,0.5041108131408691
1176,0.504111647605896
1177,0.5041124224662781
1178,0.5041131973266602
1179,0.5041139721870422
1180,0.5041146874427795
1181,0.5041155219078064
1182,0.5041162967681885
1183,0.5041170716285706
1184,0.5041179060935974
1185,0.5041187405586243
1186,0.5041195154190063
1187,0.5041202902793884
1188,0.5041210651397705
1189,0.5041218996047974
1190,0.5041227340698242
1191,0.5041235685348511
1192,0.5041243433952332
1193,0.5041251182556152
1194,0.5041259527206421
1195,0.504126787185669
1196,0.5041276216506958
1197,0.5041284561157227
1198,0.5041292905807495
1199,0.5041301250457764
1200,0.5041309595108032
1201,0.5041318535804749
1202,0.5041326880455017
1203,0.5041335821151733
1204,0.5041344165802002
1205,0.504135251045227
1206,0.5041360855102539
1207,0.5041369795799255
1208,0.5041378140449524
1209,0.504138708114624
1210,0.5041395425796509
1211,0.5041403770446777
1212,0.5041412711143494
1213,0.5041421055793762
1214,0.5041429400444031
1215,0.5041437745094299
1216,0.5041446685791016
1217,0.5041455030441284
1218,0.5041463375091553
1219,0.5041472315788269
1220,0.5041481256484985
1221,0.5041489601135254
1222,0.504149854183197
1223,0.5041506886482239
1224,0.5041515827178955
1225,0.5041524171829224
1226,0.504153311252594
1227,0.5041542053222656
1228,0.5041550397872925
1229,0.5041561126708984
1230,0.5041574239730835
1231,0.5041589140892029
1232,0.504160463809967
1233,0.5041622519493103
1234,0.5041641592979431
1235,0.5041662454605103
1236,0.5041683912277222
1237,0.5041707158088684
1238,0.504173219203949
1239,0.5041758418083191
1240,0.5041787028312683
1241,0.5041816830635071
1242,0.504184901714325
1243,0.5041881799697876
1244,0.5041915774345398
1245,0.5041950941085815
1246,0.5041987895965576
1247,0.504202663898468
1248,0.504206657409668
1249,0.5042106509208679
1250,0.5042148232460022
1251,0.5042189955711365
1252,0.5042232275009155
1253,0.5042276382446289
1254,0.5042319893836975
1255,0.5042364001274109
1256,0.504240870475769
1257,0.5042452812194824
1258,0.5042496919631958
1259,0.5042541027069092
