,0,1,2
0,0.51749575,0.63827103,0.050057292
1,2.7910187,-2.6981654,1.2199618
2,1.5500306,-0.21129432,-0.33550623
3,3.983637,0.38011384,-2.6830564
4,1.0234617,-1.6243782,1.7013645
5,4.0628834,-0.6928365,-1.8020954
6,3.2544134,0.30190054,-2.2042344
7,2.6149094,-1.2121222,-0.13144615
8,1.9623419,-0.010406733,-0.6890074
9,2.0836346,0.2029813,-0.963351
10,2.7324016,-0.628819,-0.71511054
11,2.6438034,-0.54468143,-0.7437705
12,2.1993225,-2.135852,1.2279357
13,1.9335905,-1.2515013,0.5966827
14,1.2017037,-0.7591443,0.7216211
15,0.2724671,2.3363419,-1.555013
16,2.6687515,-1.8425565,0.26266295
17,2.9401033,0.014573187,-1.6976361
18,2.284956,-1.5303507,0.4352978
19,1.2055302,0.44757548,-0.42692265
20,-0.20639952,-0.6813868,1.8197589
21,1.2824423,-0.64020073,0.37647742
22,0.7248155,-0.08652279,0.4666721
23,0.25635555,0.4630115,0.330477
24,2.8578725,-1.4560215,-0.024928361
25,0.006522119,-1.6998713,2.591695
26,3.2285597,-1.7767289,-0.15352687
27,-0.026371777,0.46053526,0.60173225
28,4.373842,-0.4444857,-2.182143
29,1.7329873,-0.4473556,-0.21779743
30,2.3017306,0.52531743,-1.4370602
31,0.6681485,0.52900684,-0.026859313
32,1.1631584,1.1711904,-0.86192787
33,0.19470194,-1.1152285,2.0618825
34,2.5310798,-0.11775151,-0.9810686
35,1.9795378,0.6540279,-1.4082246
36,2.521737,-2.048244,0.7950983
37,1.5474074,0.28633934,-0.49310318
38,3.0186687,-2.3869693,0.58760905
39,1.2269083,0.20767449,-0.23884222
40,2.8706503,-0.7179663,-0.7186911
41,0.7290112,-0.43303838,0.80192167
42,0.74317765,-0.3963348,0.7788836
43,3.0248477,-2.2129586,0.46829468
44,6.2996006,-2.5143702,-1.9510367
45,4.703135,-3.2611208,0.0809696
46,3.0253136,-2.3224387,0.5405741
47,-0.15576741,0.058840543,1.0711961
48,4.5673466,0.2285595,-3.0636618
49,2.775891,-2.2595327,0.7889739
50,4.5466547,-1.456114,-1.4789865
51,2.1861546,-0.49120328,-0.2911447
