,0,1,2
0,0.32930169,0.60245335,-0.680411
1,1.8228552,-3.437772,-0.00522504
2,0.9043615,-1.0658426,-0.86575806
3,4.2640653,1.5406705,-2.8668044
4,0.22289214,-2.408777,0.8986287
5,4.1298604,0.011963002,-2.5210996
6,3.280589,-0.061831005,-3.1468358
7,2.0178487,-1.5936177,-0.9624798
8,1.0168682,-0.7517609,-1.32046
9,1.3676751,-0.4252478,-1.4499786
10,2.4449897,-1.104931,-2.3859265
11,1.8352864,-0.9780582,-1.7167809
12,1.4893776,-3.0358381,-0.3564484
13,0.8655095,-2.0370283,-0.07043453
14,0.6837802,-0.8175398,0.34618074
15,0.09145364,2.2501965,-1.6174263
16,1.634805,-1.9104578,-0.08303494
17,2.57867,0.30378196,-1.8977157
18,1.5535915,-2.4373832,-0.98247886
19,0.64549196,0.034153625,-0.5210553
20,-0.75865114,-1.9271107,1.0989404
21,0.52674973,-1.1603405,-0.2671292
22,-0.08108148,-0.9481218,-0.11086931
23,-0.3123127,0.16676718,-0.14300177
24,1.8420069,-2.550981,-1.1687455
25,-0.28247523,-1.8049458,1.7697119
26,2.2697046,-2.3533916,-0.8648447
27,0.015620887,0.28455108,0.42008147
28,4.189697,-0.60216624,-3.5361195
29,0.92421174,-1.4362668,-0.6885251
30,1.1872038,-0.35822716,-2.4106772
31,-0.10558829,-0.46141893,-0.6144772
32,0.9218488,0.8851252,-2.0036225
33,-0.7495794,-1.9128475,1.2029539
34,1.7572145,-0.78458863,-1.5360572
35,1.7637131,0.12674138,-2.6197686
36,1.5759268,-2.266963,-0.26650545
37,0.90289176,-0.15486181,-1.3198463
38,2.3426952,-2.9797568,-1.0137888
39,0.21065602,-0.7138977,-0.7501373
40,2.330431,-1.6408327,-2.1535
41,0.07950309,-0.92602134,0.4555315
42,0.010683805,-1.0414807,0.28700757
43,2.651813,-1.9493344,-0.67965174
44,6.3555584,-2.242284,-4.9564934
45,3.598668,-3.7812276,-1.9519697
46,2.4117122,-2.6439028,-0.93352413
47,-0.7338176,-0.31929308,0.37318245
48,4.714081,0.6516577,-3.744224
49,2.1393676,-2.206274,0.13470364
50,4.080292,-1.7674265,-3.163237
51,1.491384,-1.5017084,-1.4084492
52,1.2556616,-1.9880557,-0.6531775
53,2.4435728,1.7773387,-1.5502234
54,-0.21269745,0.33365986,-1.595726
55,-0.8033351,-1.3378924,0.73147756
56,1.2055438,-2.0991437,-0.2587171
57,0.7113044,-0.76906693,-0.2421588
58,0.10778484,-2.2235484,-0.35398072
59,0.21837577,-0.78372574,-0.82898664
60,0.10208884,0.85333955,-1.1587313
61,-0.6457985,-1.5592297,1.09562
62,-0.30752742,-0.056853004,-0.5787262
63,1.2309158,0.18509936,-2.199227
64,2.354725,-2.3444033,-0.8794328
65,1.1872463,-1.3337395,-0.4426023
66,-1.554758,-0.3201366,1.8114872
67,2.0650182,1.002865,-2.7233353
68,0.31751582,-1.9967401,0.65977013
69,2.9259946,-2.1385894,-2.000462
70,2.91679,-1.8066692,-2.2425387
71,1.0048015,-1.879899,-0.15120414
72,1.1570776,-1.2043976,-1.5619643
73,-0.53869414,0.26161012,-0.0892115
74,0.93554425,-1.2086425,-0.2415761
75,3.9770923,-1.4455364,-3.2652235
76,3.2732022,-2.638309,-1.7087033
77,1.3511106,-2.1582327,-0.7707265
78,-0.1502473,-0.99325085,-0.0031962916
79,1.0923641,-0.51539266,-1.18004
80,0.3027502,0.121114634,-0.8301109
81,-0.73001516,-1.287854,0.74919647
82,-0.8138224,0.65703595,-1.0319804
83,1.5354526,-0.36231527,-0.7979145
84,2.233336,0.6682918,-3.383985
85,1.39925,-1.8773403,-0.41951427
86,2.2213705,-2.2593482,0.39063984
87,3.1900268,-2.2430565,-2.4423022
88,0.6656923,-0.89619756,-0.7474953
89,0.38660446,-0.9787128,-0.8863244
90,5.240738,0.48082462,-4.770518
91,0.40803847,-1.3304359,-0.23244777
92,0.3074877,-1.1706351,-0.8268748
93,2.2108207,-1.8639231,-1.2498642
94,-0.5471674,-0.7125782,-0.11381557
95,0.27619419,-2.3448274,0.4487844
96,-0.89236176,0.20455304,1.4968188
97,2.0331416,-0.77621996,-1.1660112
98,4.0511017,0.06809455,-2.2858438
99,0.19415852,0.31994498,-1.7083676
100,0.8952874,-0.26257104,-1.5284826
101,1.2747834,-0.77794456,-2.0321121
102,1.5259879,-0.48359364,-1.9436802
103,2.4552944,-3.4260693,0.38026106
104,2.1423798,-1.3531,-2.0856078
105,2.8762338,-0.83761925,-2.9096048
106,0.8852174,-0.58114713,-0.40582797
107,1.1725478,-0.9155319,-2.0136533
108,-2.043442,0.2051478,1.3933786
109,0.17562976,-1.1224387,-0.62904537
110,-0.1033836,0.09123681,-1.9359764
111,4.3288,1.2124951,-2.5421793
112,3.0976486,-1.5953717,-1.1808717
113,4.6713786,-0.8989583,-3.702251
114,0.49292007,-1.1183726,-1.8715761
115,2.3569598,-0.7048284,-2.0624824
116,4.4295154,-2.6715658,-3.1497493
117,2.221498,-0.5422557,-2.0007381
118,-0.19408765,-0.90878487,-0.13338903
119,2.4283834,-2.6804926,-1.4279227
120,1.4209301,0.37467092,-1.8911155
121,0.57497406,-1.6547741,-0.060304217
122,-0.22885919,0.03927266,-1.523632
123,2.2338943,-1.21522,-1.5130813
124,-0.16886324,-0.8612586,-0.0958549
125,1.7019141,-2.0632987,-0.97682106
126,-0.001576066,-0.32550976,-0.037395038
127,-0.9137305,3.105401,-0.4430324
128,1.298593,-3.3837535,-0.23461136
129,3.424698,-0.33793825,-3.2171578
130,0.9699571,-0.95497084,-1.079373
131,2.0971825,-0.98252404,-1.052283
132,1.1832355,-1.1661052,-1.0706714
133,-0.29766288,-1.4505844,0.45511395
134,-0.057697564,-1.691772,1.2867912
135,1.3256439,-2.530302,0.06408361
136,5.610004,-1.748039,-3.8631968
137,3.343326,-2.3767023,-2.3836684
138,1.2261555,-0.48318887,-1.4007951
139,0.33207682,-2.0975344,0.9059207
140,1.5537105,0.15292692,-1.3217643
141,1.1183643,-1.2060708,-1.1752062
142,2.3395529,0.56916535,-2.2653813
143,-0.55855757,-0.188396,0.17016476
