,0,1,2
0,0.5240537,0.28913772,-0.4317807
1,1.5937794,-2.644021,-0.16939181
2,0.9586061,-0.7628076,-0.64590174
3,3.3130574,-0.14738175,-1.1472476
4,0.072370544,-1.8135136,0.96025115
5,3.1459377,-0.9849925,-1.1490202
6,2.7264364,-0.622494,-2.015094
7,1.5861133,-1.5274488,-0.34674102
8,0.76927197,-0.637232,-0.7175989
9,1.1452669,-0.63066363,-0.40486425
10,1.9943854,-1.1124133,-1.1732724
11,1.3360521,-1.1775043,-0.81692916
12,1.2255589,-2.249578,-0.086214066
13,0.747066,-1.4510041,0.12114253
14,0.68707347,-0.6163278,0.61109614
15,0.7958399,1.6070747,-0.923896
16,1.3089281,-1.6681885,0.20278126
17,2.351261,-0.21082333,-0.9324267
18,1.1223601,-1.9419941,-0.41980636
19,0.8228332,-0.15006922,-0.33576983
20,-0.18901661,-2.300878,-0.09736538
21,0.3742437,-0.6862244,-0.089884266
22,-0.04683938,-0.92434657,0.1213739
23,0.08659147,0.36504233,-0.4315455
24,1.4763802,-1.9550936,-0.6181461
25,-0.24037796,-1.9567863,1.5775924
26,2.0655777,-1.5997716,-0.5803226
27,0.11287394,0.44140556,0.6536071
28,3.2077305,-1.2131242,-1.9264731
29,0.90660393,-1.1268939,-0.44985443
30,1.0417187,-0.25286126,-1.6829302
31,0.14027354,-0.35566404,-0.21457034
32,0.7084427,0.14449306,-0.89378774
33,-0.39524186,-1.5000081,0.81542945
34,1.3662428,-1.3144896,-0.6421021
35,1.4932998,0.09346976,-1.9309406
36,1.2570794,-1.8291132,-0.098542824
37,1.0527406,-0.32698312,-0.9890272
38,1.9350988,-2.456866,-0.5666502
39,0.0776322,-0.3711485,-0.44935024
40,1.8191142,-1.4994059,-1.183248
41,0.08453597,-0.82101923,0.62405807
42,-0.11556239,-0.80616796,0.5676126
43,2.1413758,-1.6536641,-0.120275736
44,4.601226,-2.3762527,-2.7085323
45,3.1025615,-3.2580097,-1.3388093
46,1.7520536,-2.2786455,-0.2206854
