,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.37051174,0.19225441,0.1239941,0.22263697,0.04070635,0.07161318,0.0,0.0,0.0,0.0,0.0,0.3481695,0.18915866,0.5459993,0.3752424,0.023523718,0.18751225,0.2313467,0.015052572,0.0
1,0.72994715,0.5263971,0.00953342,0.3344159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722673,0.1223693,0.8653397,0.557076,0.0,0.22525783,0.42831343,0.017279688,0.0
2,0.39940134,0.26813406,0.16260943,0.18092436,0.09335251,0.06528835,0.04023256,0.018974155,0.0,0.0,0.0,0.3341931,0.22143193,0.63087535,0.3372531,0.0742714,0.13168582,0.19948527,0.09846321,0.0
3,0.1768136,0.030095197,0.1894896,0.16929007,0.102938056,0.16249427,0.013685152,0.108596295,0.0,0.0,0.0,0.2666393,0.22113568,0.3625703,0.26397404,0.10657157,0.16823438,0.116444446,0.038675472,0.124320135
4,0.5565516,0.3139664,0.09778863,0.17899483,0.0,0.014186382,0.0,0.0,0.0,0.0,0.0,0.4733318,0.22325927,0.8498317,0.48823607,0.0,0.13137937,0.33046106,0.0,0.0
5,0.7084945,0.49690163,0.0,0.64181614,0.06356059,0.0,0.0,0.0,0.0,0.0,0.0,0.39884013,0.0,0.44008127,0.6275598,0.0,0.5046095,0.52958196,0.0,0.0
6,0.3929837,0.32777047,0.19049466,0.18207227,0.19316457,0.059650257,0.098247916,0.054660387,0.0,0.0,0.0,0.28343102,0.22336447,0.6123097,0.2802003,0.1738188,0.11528376,0.15635292,0.19420817,0.0
7,0.5107798,0.50565434,0.09736191,0.37561542,0.322394,0.0,0.13383682,0.0,0.0,0.0,0.0,0.23780063,0.09483041,0.5042323,0.31961223,0.28327027,0.24769326,0.2320027,0.26102006,0.0
8,0.48502067,0.14237052,0.0,0.39462286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46996242,0.06552914,0.4917372,0.59501475,0.0,0.36477804,0.4375622,0.0,0.0
9,0.7770096,0.5421948,0.0,0.5584486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602313,0.0,0.63922346,0.6530576,0.0,0.4240439,0.54284537,0.0,0.0
