,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.334564,0.12796192,0.4178195,1.3481663,0.4367956,0.39955595,0.34555987,1.1159003,0.0,0.03663425,0.10840583,1.3807104,0.44293445,1.4221797,1.240998,0.52901083,1.2972457,1.1504672,0.07188633,1.4273801
1,2.2064686,0.41071516,0.0,2.0458362,0.22387606,0.0,0.21611118,1.2480631,0.0,0.08309981,0.0,1.7391661,0.0,1.8919151,1.8842134,0.2763222,1.9221638,1.7782137,0.0,1.4940243
2,1.3501257,0.11327,0.48635942,1.2845063,0.53876567,0.44933307,0.46201167,1.2736332,0.0,0.0,0.0,1.212642,0.4977323,1.4398496,1.1786199,0.6408987,1.2291255,1.1099205,0.16773328,1.5251772
3,0.86279994,0.01464076,0.74283147,0.97901535,0.6302962,0.68989044,0.48029253,1.0228993,0.0,0.046978936,0.21954489,1.0909669,0.74130034,1.0968356,0.874979,0.75746703,0.9598353,0.81022656,0.33108565,1.3426417
4,1.7332942,0.0,0.24210465,1.5270274,0.0,0.24304658,0.03270936,1.4896796,0.0,0.0,0.0,1.9218717,0.302693,2.080671,1.5576909,0.0,1.4854653,1.3802444,0.0,1.8673915
5,2.3807416,1.0322785,0.0,2.632801,0.63543123,0.0,0.42214823,0.307446,0.0,0.9865983,1.1355304,1.4610493,0.0,1.0912448,2.134778,0.792244,2.417771,2.1330967,0.0,0.48328984
6,1.3119359,0.2054326,0.53488195,1.2530664,0.8004146,0.48190796,0.68612754,1.2571656,0.0,0.0,0.043069214,0.8739163,0.5240065,1.2233692,1.076721,0.9452044,1.1785713,1.0643538,0.3010372,1.4169587
7,1.6830361,0.7181836,0.11963397,1.7676197,1.2125461,0.10657638,0.987531,0.8291736,0.0,0.5297467,0.6488744,0.49597725,0.101114154,0.76822114,1.3279915,1.4408255,1.5998085,1.4234724,0.18839985,0.82787603
8,1.7682555,0.28488043,0.0,1.9019306,0.0,0.0,0.0,0.76405156,0.0,0.31474468,0.40987778,2.1473002,0.0,1.7004621,1.7875242,0.0,1.8313456,1.609507,0.0,1.2360451
9,2.479694,0.8435574,0.0,2.56459,0.37851423,0.0,0.2591596,0.6450695,0.0,0.6749427,0.70800585,1.7232766,0.0,1.5041171,2.1917381,0.48030812,2.3739798,2.1345718,0.0,0.8633809
10,1.0655762,0.058718365,0.8422363,0.9183374,0.97717494,0.74053013,0.8729019,1.5044267,0.0,0.0,0.0,0.55261534,0.8003977,1.1656811,0.7831075,1.1402924,0.8652984,0.7986156,0.57435656,1.6044066
11,0.6283865,0.0,1.3261718,0.30814874,0.38553864,1.1822312,0.42752784,2.0223517,0.0,0.0,0.0,1.1314487,1.301647,1.7895427,0.5156139,0.4327156,0.3747795,0.3805925,0.6620152,2.3507993
12,1.0157051,0.44098756,0.6539838,1.1556458,1.386703,0.58020425,1.1242864,0.89207345,0.0,0.3626819,0.5672555,0.1670931,0.59895957,0.4940886,0.7882117,1.6405213,1.0488944,0.8967433,0.5756707,0.9170624
13,1.8505459,0.51895607,0.0,1.999293,0.36763698,0.0,0.2325592,0.6884614,0.0,0.4903611,0.6043322,1.6430327,0.0,1.3682609,1.740262,0.4660722,1.8808191,1.6569629,0.0,0.99999255
14,1.2554117,0.14171502,0.38846752,1.3689415,0.38143903,0.38451153,0.2625501,0.9301028,0.0,0.15734752,0.29190707,1.4870219,0.42259386,1.3363335,1.2519796,0.47237557,1.3243778,1.1477326,0.0152338445,1.2966857
15,0.8684902,0.15796891,0.7742428,0.9774362,0.9803066,0.7021836,0.7854297,1.0192411,0.0,0.13141862,0.31242883,0.6409135,0.7439626,0.8329907,0.7737206,1.1637757,0.9271244,0.78629625,0.49162507,1.2055445
16,2.3022976,0.9017224,0.0,2.4404988,0.6631862,0.0,0.48773202,0.56850314,0.0,0.76133454,0.84901774,1.351009,0.0,1.1985934,2.0009546,0.8138175,2.2418313,2.000472,0.0,0.7143546
17,1.3535317,0.4278074,0.385394,1.4353077,0.9912756,0.3527402,0.8002523,0.93911237,0.0,0.31245637,0.44430137,0.7108488,0.37148193,0.90909547,1.133544,1.1796534,1.3273517,1.1671923,0.2627665,1.0581445
18,1.027365,0.0,0.88960373,0.84976894,0.81870455,0.78691983,0.7471528,1.5871564,0.0,0.0,0.0,0.7318318,0.8567763,1.3219352,0.7820697,0.9530326,0.81790006,0.7606212,0.5448982,1.7432027
19,0.9345045,0.23448369,0.8059561,0.96977127,1.2179006,0.71378106,1.0166774,1.1442947,0.0,0.09900059,0.24058628,0.31251144,0.75336015,0.7434964,0.7144883,1.4343662,0.8963954,0.7808926,0.61833656,1.2154628
20,1.1741992,0.0,0.88086593,0.8138946,0.20233285,0.7896981,0.27856615,1.9619362,0.0,0.0,0.0,1.4552417,0.88990796,2.0392895,0.97188604,0.22244787,0.83377296,0.81728125,0.3230331,2.2854476
21,1.098555,0.44795597,0.635143,1.1831424,1.3968098,0.558137,1.152142,0.98500395,0.0,0.30836248,0.47469497,0.1423623,0.57835174,0.5618615,0.81852484,1.6484363,1.0699567,0.93165404,0.57736176,0.98263174
22,1.1042018,0.0,0.8376909,0.844352,0.08179164,0.76518524,0.13893232,1.7756815,0.0,0.0,0.0,1.6470066,0.86144215,2.0046709,1.0092258,0.09018695,0.8752124,0.8268925,0.23174414,2.1777523
23,2.1674964,0.97267693,0.0,2.320837,0.9946424,0.0,0.7700631,0.5581347,0.0,0.8142669,0.9327011,0.9078538,0.0,0.90716285,1.8081815,1.1989045,2.1079104,1.8757653,0.0,0.599452
24,0.5043621,0.4160342,1.0404825,0.7423556,1.8574822,0.9130077,1.50072,0.80609024,0.0,0.42154148,0.7373495,0.0,0.9343707,0.0,0.3082603,2.190462,0.64793694,0.5021137,0.98423064,0.7390522
25,0.9458848,0.00506467,0.38156396,1.316387,0.0,0.4182042,0.0,0.49521694,0.0,0.34816694,0.6416664,2.0731854,0.45586044,1.3082948,1.2733984,0.021667838,1.3242159,1.0720354,0.0,1.1136018
26,1.7366488,0.20459577,0.19807112,1.6067808,0.33671653,0.19545329,0.3068912,1.3101554,0.0,0.0,0.0,1.5158803,0.23633069,1.7164514,1.5023737,0.4048488,1.5276332,1.403274,0.0,1.5762081
27,1.3470821,0.0,0.31352723,1.4203176,0.0,0.33141372,0.0,1.0091424,0.0,0.022554874,0.1118013,1.9961164,0.3806915,1.7070134,1.4167287,0.0049601793,1.4033817,1.2271901,0.0,1.5045649
28,1.8496408,0.79146606,0.0,2.149921,0.7172413,0.0,0.4803934,0.351539,0.0,0.84551305,1.0627886,1.2740576,0.0,0.91238326,1.7240336,0.8855118,1.9881818,1.7202755,0.0,0.5706009
29,0.35741472,0.0,1.46209,0.19604951,0.98959595,1.291261,0.8951559,1.7335324,0.0,0.0,0.0,0.38641655,1.3899143,1.0972898,0.21900555,1.1455331,0.22904348,0.20915294,0.96065664,1.9075232
30,1.1371062,0.0,0.84329545,0.85819215,0.27274132,0.76029325,0.31055063,1.7971368,0.0,0.0,0.0,1.3997107,0.85139173,1.8821366,0.96867085,0.31088644,0.86968356,0.82945323,0.3147761,2.1191418
31,1.4644437,0.43264785,0.3243618,1.5040109,0.9299068,0.29729235,0.76134396,0.99993193,0.0,0.2745561,0.371355,0.78993857,0.31661457,1.0198021,1.213947,1.1059299,1.3914773,1.2377403,0.20786867,1.1184003
32,0.441967,0.02060322,1.1784151,0.5364118,1.2873311,1.0479519,1.0599358,1.1549919,0.0,0.0,0.2046814,0.15478504,1.1050823,0.5651999,0.34363616,1.5146214,0.511847,0.40692735,0.86406374,1.2722961
33,0.83187735,0.21612339,0.95367163,0.8202558,1.4142668,0.83289266,1.2042005,1.2624623,0.0,0.02346769,0.15162858,0.016568422,0.87743884,0.6358164,0.5508447,1.6574378,0.74575865,0.65577656,0.79503226,1.2602565
34,0.82223904,0.15868413,0.92468274,0.8350773,1.2411377,0.81664574,1.0458392,1.2221661,0.0,0.014518708,0.15137804,0.24856377,0.86400026,0.7404163,0.6074395,1.4581811,0.7751035,0.67418987,0.7039442,1.2920189
35,1.470216,0.0,0.39730695,1.3219633,0.0,0.3947123,0.0,1.4510382,0.0,0.0,0.0,2.143815,0.46742815,2.1322231,1.4409987,0.0,1.3246083,1.2118235,0.0,1.9456723
36,0.8186422,0.0,1.0989056,0.4721778,0.0,1.022626,0.0,2.0762346,0.0,0.0,0.0,2.5002024,1.1653024,2.6621308,0.9542355,0.0,0.61105776,0.59435874,0.10654545,2.7692473
37,1.2253597,0.5817248,0.45616,1.3851969,1.3855708,0.405664,1.1142566,0.7909543,0.0,0.49391997,0.6958344,0.22114694,0.41111735,0.493385,0.96339,1.6432819,1.2514659,1.0802448,0.4509708,0.7970434
38,0.7794401,0.0,1.3495992,0.3140779,0.6042371,1.1810116,0.6673161,2.2751205,0.0,0.0,0.0,0.80753654,1.302198,1.8101153,0.4876937,0.6761456,0.3548304,0.40452644,0.7879238,2.4676094
39,0.9976739,0.0,0.88502043,0.74625814,0.0,0.8264605,0.0,1.8091364,0.0,0.0,0.0,2.1747377,0.9397771,2.3158271,1.0545945,0.0,0.82715666,0.77416617,0.088638246,2.3851643
40,1.7380643,0.0046416856,0.23501533,1.5361956,0.00031381845,0.23657316,0.04191166,1.478428,0.0,0.0,0.0,1.9090959,0.29511535,2.0660982,1.5602727,0.007610619,1.4925852,1.3858476,0.0,1.852011
41,1.8669953,0.70841634,0.0,2.0951004,0.6386682,0.0,0.43822187,0.5028673,0.0,0.7079059,0.8781176,1.3407912,0.0,1.062677,1.7194443,0.78815377,1.9441154,1.6978694,0.0,0.73110646
42,0.13267109,0.0,1.631383,0.0,0.5980245,1.45806,0.5626229,1.8395374,0.0,0.0,0.0,0.8359641,1.5811949,1.392132,0.15109605,0.6868737,0.056254566,0.04583025,0.909207,2.1833544
43,1.5417017,0.0,0.38677388,1.3390424,0.0,0.38040715,0.0,1.545496,0.0,0.0,0.0,2.1254184,0.45526475,2.20261,1.4648311,0.0,1.3371203,1.2384162,0.0,2.0167096
44,0.8609016,0.9847323,0.3893172,1.4812561,1.9439301,0.36229938,1.4349368,0.0,0.0,1.2696301,1.7914648,0.0,0.31976926,0.0,0.7781709,2.327904,1.3046538,1.0113003,0.55740595,0.0
45,0.5334465,0.0,1.2706461,0.44403648,1.2933478,1.113831,1.1303105,1.516886,0.0,0.0,0.0,0.07076019,1.1863546,0.7921652,0.3089955,1.5068119,0.42284805,0.374248,0.9533025,1.5749477
46,1.4918413,0.442893,0.36529368,1.4714754,1.036001,0.32396963,0.8743284,1.1134118,0.0,0.21249305,0.27575737,0.6289351,0.34542274,1.0122411,1.1705446,1.2244065,1.3511034,1.2178564,0.28529343,1.1738915
47,2.3276772,0.42282262,0.0,2.1972218,0.019686878,0.0,0.027655661,1.1603068,0.0,0.13632062,0.038324147,2.040246,0.0,2.0278566,2.0551474,0.04292667,2.0744734,1.9093556,0.0,1.4761966
48,0.49456897,0.0,1.2886047,0.40321445,1.090929,1.1383833,0.95637417,1.5420241,0.0,0.0,0.0,0.32067782,1.219048,0.94836676,0.3363048,1.2709038,0.40485305,0.355337,0.8835639,1.6798377
49,2.2559938,1.8505354,0.0,3.0076127,1.7692485,0.0,1.2241052,0.0,0.0,2.095914,2.593097,0.24399018,0.0,0.0,1.9917133,2.151873,2.666394,2.2433321,0.0,0.0
50,1.8095384,0.02500983,0.09098458,1.6793344,0.0,0.12294078,0.0,1.3167987,0.0,0.0,0.0,2.21239,0.17543662,2.1410754,1.7138593,0.0,1.638664,1.4999305,0.0,1.7738755
51,1.6238174,0.26801664,0.057072937,1.7351084,0.16428357,0.09828031,0.07227337,0.8416211,0.0,0.26580575,0.36548403,1.8378904,0.12335169,1.547956,1.6011486,0.22390163,1.6652527,1.4634562,0.0,1.2461072
