,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.2708799,0.28495985,0.0,0.0,0.0,0.0,0.010385029,0.0,0.0,0.0,0.0,0.0,0.0,0.25948963,0.014676165,0.0,0.0,0.13469505,0.11201283,0.0
1,0.5573648,0.61253136,0.0,0.0,0.0,0.0,0.012261517,0.0,0.0,0.0,0.0,0.0,0.0,0.47072417,0.013028527,0.0,0.0,0.26728034,0.2863176,0.0
2,0.30859333,0.38021088,0.0,0.0,0.0,0.0,0.054311123,0.0,0.0,0.0,0.0,0.0,0.0,0.35298178,0.0,0.0,0.0,0.1033044,0.19880357,0.0
3,0.1135312,0.12216727,0.0,0.0,0.0,0.0,0.015905015,0.0,0.0056879614,0.0,0.0,0.0,0.0,0.14089337,0.0,0.0,0.0,0.049514547,0.04321237,0.0
4,0.45444506,0.45204747,0.0,0.0,0.0,0.0,0.023119885,0.0,0.0032868385,0.0,0.0,0.02195185,0.0,0.48774174,0.043267995,0.0,0.0,0.23735796,0.13501781,0.0
5,0.43770078,0.4425509,0.0,0.24300306,0.0,0.0,0.0,0.0,0.0,0.07038936,0.0,0.0,0.0,0.051577196,0.09854233,0.0,0.0,0.28706944,0.24429747,0.0
6,0.29986596,0.4346242,0.0,0.0,0.013429172,0.0,0.086428955,0.0,0.0,0.0,0.0,0.0,0.0,0.360211,0.0,0.0,0.0,0.04922235,0.28901848,0.0
7,0.33963373,0.53559613,0.0,0.06780455,0.07903695,0.0,0.06335593,0.0,0.0,0.0,0.0,0.0,0.0,0.2431098,0.0,0.04105644,0.0,0.048625186,0.43461096,0.0
8,0.3236022,0.18091567,0.0,0.024491845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15438403,0.0,0.11534898,0.21106003,0.0,0.0,0.30940077,0.0,0.0
9,0.5273432,0.5348346,0.0,0.12277785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223842,0.092427626,0.0,0.0,0.32019147,0.25729504,0.0
10,0.27683237,0.48357317,0.0,0.0,0.072828285,0.0,0.15583283,0.0,0.0,0.0,0.0,0.0,0.0,0.45814237,0.0,0.054389972,0.0,0.0,0.36225978,0.0
11,0.23016387,0.33919784,0.0,0.0,0.0,0.0,0.1712273,0.0,0.13607608,0.0,0.0,0.0,0.09459253,0.5939446,0.0,0.0,0.0,0.0,0.15205152,0.0
12,0.15244128,0.35028598,0.0,0.023035869,0.1312902,0.0,0.09463225,0.0,0.0,0.0,0.0,0.0,0.0,0.167404,0.0,0.11300202,0.0,0.0,0.34945476,0.0
13,0.3436884,0.3035816,0.0,0.07620215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028015763,0.0,0.12749435,0.10907148,0.0,0.0,0.24484827,0.10289693,0.0
14,0.20942503,0.1678047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04787808,0.0,0.14375795,0.07394384,0.0,0.0,0.15191585,0.019997517,0.0
15,0.12272943,0.22398911,0.0,0.0,0.04587668,0.0,0.06272919,0.0,0.0,0.0,0.0,0.0,0.0,0.1705877,0.0,0.035505295,0.0,0.0,0.18338378,0.0
16,0.46505755,0.5190035,0.0,0.15465629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17472777,0.036229502,0.0,0.0,0.25037804,0.3048943,0.0
17,0.25532687,0.3853297,0.0,0.002882001,0.037912972,0.0,0.052114017,0.0,0.0,0.0,0.0,0.0,0.0,0.21978736,0.0,0.012121467,0.0,0.043804374,0.29099068,0.0
18,0.27752534,0.45434603,0.0,0.0,0.041347135,0.0,0.14981824,0.0,0.0,0.0,0.0,0.0,0.0,0.48010528,0.0,0.025258506,0.0,0.0,0.31127837,0.0
19,0.17265446,0.3656015,0.0,0.0,0.10835228,0.0,0.11916631,0.0,0.0,0.0,0.0,0.0,0.0,0.26831827,0.0,0.09327802,0.0,0.0,0.32854098,0.0
