,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.3215818,0.17593116,0.40470254,1.3327998,0.40141734,0.40678757,0.32664362,1.1039593,0.0,0.02711837,0.14472634,1.3205864,0.44758838,1.4909866,1.2268732,0.5213222,1.2699311,1.1245147,0.122491926,1.3994542
1,2.1906152,0.4736255,0.0,2.018614,0.17476249,0.0,0.19465864,1.2318528,0.0,0.023247227,0.0,1.64804,0.0,1.9670465,1.8633128,0.26130676,1.882357,1.7464304,0.0,1.4609671
2,1.338038,0.1668349,0.46949923,1.2689307,0.5026298,0.45371673,0.4427787,1.2599547,0.0,0.0,0.0,1.1576908,0.500029,1.5231459,1.1665094,0.63361096,1.201241,1.0808507,0.22025236,1.4945531
3,0.851321,0.053916194,0.728576,0.97050047,0.6023033,0.69038725,0.46242833,1.0142857,0.0,0.06238076,0.2664542,1.0499367,0.7410077,1.1661232,0.86514384,0.7537453,0.939441,0.7865294,0.3703496,1.3183999
4,1.7204157,0.057666168,0.2317071,1.503585,0.0,0.2572502,0.014260948,1.4676484,0.0,0.0,0.0,1.840204,0.31328022,2.1455452,1.539186,0.0,1.4510496,1.3535502,0.0,1.8285344
5,2.3593955,1.0665343,0.0,2.6084304,0.5853589,0.0,0.39759403,0.31014958,0.0,0.8468846,1.0987892,1.3653305,0.0,1.1486895,2.1102371,0.77337086,2.378982,2.1031446,0.0,0.47198224
6,1.3001342,0.258333,0.51354986,1.2392317,0.76458794,0.4822654,0.6660252,1.2459879,0.0,0.0,0.068862915,0.82862055,0.5226852,1.3218597,1.067328,0.93841493,1.1515744,1.0320702,0.35609728,1.388268
7,1.6677886,0.76197684,0.09476149,1.7526494,1.1714203,0.10890329,0.9639899,0.82841086,0.0,0.4677198,0.63146454,0.4475088,0.099645615,0.8773723,1.3172934,1.429946,1.5695907,1.3863081,0.2602706,0.8100283
8,1.7512234,0.32583213,0.0,1.8802251,0.0,0.0,0.0,0.7536682,0.0,0.25648946,0.43859518,2.0532684,0.0022106767,1.727909,1.7633756,0.0,1.7986364,1.5900618,0.0,1.2120266
9,2.4595923,0.88995343,0.0,2.5367503,0.32638994,0.0,0.2354961,0.6400052,0.0,0.55371654,0.68538505,1.6207843,0.0,1.5634506,2.1663876,0.46133476,2.3325014,2.104109,0.0,0.84341395
10,1.056251,0.11705252,0.81547564,0.9074937,0.94438726,0.733406,0.8533164,1.4907588,0.0,0.0,0.0,0.52398556,0.79342616,1.283828,0.7787768,1.1364834,0.84110224,0.76355314,0.62458813,1.5719371
11,0.6231043,0.0,1.3053561,0.29809982,0.35909414,1.1741931,0.41241378,1.9952893,0.0,0.0,0.0,1.1031976,1.2961681,1.8890798,0.51186746,0.43367672,0.35420665,0.35264915,0.6909512,2.304646
12,1.0035661,0.47883403,0.62704515,1.1492788,1.3556752,0.57256395,1.1027873,0.89197266,0.0,0.35003066,0.573478,0.14503473,0.59046876,0.6072081,0.78395987,1.6357282,1.0277491,0.8622836,0.63011706,0.89979804
13,1.8331355,0.5589748,0.0,1.9787905,0.32529262,0.0,0.21148035,0.68279946,0.0,0.41658905,0.61076707,1.5593542,0.0,1.4194503,1.719146,0.4526474,1.8477293,1.631685,0.0,0.9798749
14,1.2416704,0.18242672,0.37874743,1.3548539,0.34782594,0.39353615,0.24399945,0.92077774,0.0,0.14161342,0.32957554,1.4247679,0.42877254,1.3912495,1.236513,0.4647931,1.2986382,1.1250618,0.06268448,1.272398
15,0.8572731,0.19767317,0.75363404,0.9705122,0.9517916,0.69769794,0.7661922,1.0136518,0.0,0.14223945,0.34470618,0.611382,0.7390653,0.9243762,0.7672852,1.1602831,0.90709096,0.75762844,0.53598166,1.1834335
16,2.282717,0.94375217,0.0,2.4163651,0.61367285,0.0,0.46361184,0.5671705,0.0,0.64431316,0.8207417,1.2622061,0.0,1.2694894,1.9790213,0.79639184,2.2033415,1.9682615,0.0,0.697886
