,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.1174533,0.46758243,0.45427266,1.0783374,0.24800491,0.36373192,0.18029782,0.77255785,0.0,0.13608955,0.14286149,1.1684767,0.40736306,1.2981259,1.0446641,0.3234508,1.0000877,0.9347587,0.16992298,0.9833843
1,1.8855544,0.9459131,0.038899302,1.6272659,0.027813673,0.0,0.05502993,0.773857,0.0,0.26487106,0.0700843,1.4502995,0.0,1.7371111,1.5884829,0.06975907,1.4738765,1.483896,0.0,0.950516
2,1.1417924,0.5102639,0.5191067,1.0239983,0.34068114,0.3971234,0.28040364,0.8899328,0.0,0.14314461,0.10484001,1.096178,0.45229623,1.3569608,0.99539393,0.42601067,0.9348136,0.8985584,0.26482892,1.0396878
3,0.702455,0.23830411,0.6765057,0.79110444,0.43346292,0.57846504,0.29913127,0.76149607,0.0,0.0790009,0.2032598,0.95657116,0.6319105,1.013126,0.7359988,0.53575575,0.7450892,0.63384163,0.35975534,0.9652062
4,1.4775599,0.5469252,0.3645516,1.1945144,0.0,0.25656384,0.0,0.97410846,0.0,0.124024734,0.0,1.5676703,0.319796,1.8474755,1.3116796,0.0,1.1218225,1.1548612,0.0,1.2538756
5,1.9977114,1.2390943,0.0,2.1470132,0.33640262,0.0,0.17366302,0.11403674,0.0,0.41961828,0.4749266,1.1485682,0.0,1.0235357,1.7939672,0.42816693,1.921613,1.7583779,0.0,0.25356048
6,1.1132041,0.5826627,0.5532269,1.0068951,0.5662789,0.41366482,0.4610246,0.89821666,0.0,0.17419027,0.15508388,0.8932804,0.46625578,1.2213056,0.9125567,0.68076766,0.8944272,0.84929425,0.3916759,0.9587369
7,1.4255452,0.9866936,0.21825987,1.448539,0.8852365,0.11904019,0.6728823,0.58563656,0.0,0.33286372,0.38135427,0.6261672,0.11569941,0.8871061,1.1255827,1.043904,1.2466635,1.1354072,0.34033644,0.5157894
8,1.4688808,0.5796368,0.046043515,1.5228503,0.0,0.051888406,0.0,0.4519599,0.0,0.17417192,0.1894879,1.5862899,0.052928627,1.4196539,1.4961466,0.0,1.4427161,1.3416495,0.0,0.84210473
9,2.0968733,1.1975123,0.0,2.071723,0.12410805,0.0,0.05449736,0.3292668,0.0,0.37960917,0.31281132,1.361315,0.0,1.3760376,1.8431351,0.18432307,1.8653331,1.7746243,0.0,0.5047225
10,0.9139267,0.4816132,0.7967216,0.73356026,0.7393022,0.60243493,0.62974644,1.1079314,0.0,0.13551593,0.09514752,0.73021257,0.684249,1.2242451,0.6696133,0.8740132,0.63284284,0.61830306,0.6231308,1.0955539
11,0.54432577,0.0,1.1884278,0.20647776,0.273078,0.9524306,0.30817914,1.4792393,0.0,0.0,0.0,1.1251762,1.1024234,1.6726804,0.44149283,0.34403253,0.22235477,0.2897942,0.63876045,1.6573071
12,0.84664685,0.6196015,0.6043711,0.95970535,1.0696044,0.47227642,0.8063025,0.7021987,0.0,0.22499284,0.3810442,0.40463778,0.5002513,0.64867896,0.6715026,1.2539816,0.8157516,0.6775249,0.6263857,0.6313927
13,1.5463494,0.7873826,0.0056155324,1.6158242,0.14720467,0.0,0.05455029,0.41676372,0.0,0.25400576,0.28810436,1.2843013,0.0,1.2174745,1.4609787,0.21260935,1.4822547,1.3656027,0.0,0.6575392
14,1.0368061,0.40204895,0.41467682,1.1006727,0.19734138,0.35540792,0.10780743,0.64392924,0.0,0.12529853,0.19802985,1.1964729,0.38729388,1.1822484,1.0506662,0.26887846,1.0353991,0.9315958,0.10505751,0.909542
15,0.71505904,0.3711078,0.70022136,0.8000109,0.73316956,0.57673615,0.5440893,0.7804932,0.0,0.13024522,0.26466262,0.69319886,0.6259023,0.86031026,0.65513957,0.87373555,0.7165962,0.60002,0.5197815,0.8561701
16,1.9433314,1.190714,0.0,1.9832292,0.37397003,0.0,0.24036197,0.3088733,0.0,0.39112094,0.38656372,1.121078,0.0,1.1507187,1.6844912,0.46776652,1.7663262,1.6475302,0.0,0.41003117
17,1.1370578,0.6897056,0.41653624,1.1710882,0.7158024,0.3119456,0.53741443,0.6799555,0.0,0.23054904,0.30063608,0.74987906,0.33398598,0.9522884,0.9591323,0.85297924,1.0308104,0.92541957,0.3645541,0.7108788
18,0.8812381,0.39602983,0.83773243,0.6707382,0.60843456,0.642039,0.53350157,1.1603198,0.0,0.100064345,0.038291663,0.84588367,0.7341048,1.3332694,0.66758996,0.7256245,0.59177387,0.5929554,0.58713686,1.1983546
19,0.78499424,0.49726436,0.7363842,0.7957928,0.9384284,0.57711387,0.7334682,0.8785702,0.0,0.16852617,0.26204988,0.5249374,0.63151604,0.85501283,0.61002964,1.1034162,0.6811841,0.58836406,0.6531014,0.84277964
20,1.0164232,0.2515837,0.86566603,0.6096612,0.08698887,0.6609652,0.16882616,1.3749378,0.0,0.01555603,0.0,1.3369789,0.7850245,1.8798223,0.82471174,0.1325174,0.5823536,0.67074144,0.38289553,1.5699482
21,0.9245888,0.67373013,0.60031205,0.97845125,1.0777538,0.45455372,0.8302341,0.7614855,0.0,0.23621507,0.3509515,0.40980753,0.4867836,0.72737616,0.6985918,1.261702,0.824952,0.70857346,0.63869846,0.6650665
22,0.9423398,0.16792452,0.81588566,0.63792026,0.0,0.6475267,0.050512284,1.24103,0.0,0.0,0.0,1.4154013,0.7601151,1.7947845,0.85211325,0.014357507,0.6293857,0.6806338,0.28503096,1.5137365
23,1.831768,1.2265011,0.0,1.8970525,0.6643834,0.0,0.4710483,0.33470884,0.0,0.41310808,0.4454744,0.8524133,0.0,0.9592701,1.5257252,0.7959626,1.6605446,1.5277702,0.016147494,0.33061486
24,0.40343922,0.46685764,0.8723368,0.64470536,1.4950242,0.71039146,1.1209748,0.71726274,0.0,0.19935033,0.48605746,0.0,0.74746716,0.23546827,0.27034345,1.7369668,0.5084474,0.3195453,0.958428,0.5412464
25,0.7327889,0.06763737,0.3644111,1.0638506,0.0,0.39686134,0.0,0.33683872,0.0,0.03701464,0.27863842,1.451916,0.4093717,0.9926895,1.0571679,0.0,1.0717887,0.8750421,0.0,0.8442277
26,1.4787244,0.6833124,0.3172514,1.2755485,0.14991337,0.21071354,0.14532784,0.86798716,0.0,0.1863505,0.0619009,1.3019931,0.25496945,1.5846212,1.2673571,0.20876426,1.1641349,1.1586541,0.076034695,1.045044
27,1.1126155,0.3111038,0.367337,1.1273793,0.0,0.32723165,0.0,0.6666002,0.0,0.08066887,0.102595925,1.512059,0.36620915,1.4333363,1.1856346,0.0,1.094451,1.0161632,0.0,1.057506
28,1.5354071,0.9261906,0.0,1.7599194,0.4342071,0.0,0.2389118,0.19896469,0.0,0.3260671,0.4670439,1.0150197,0.0,0.8547616,1.4476607,0.5402586,1.5865178,1.4014989,0.0,0.35932177
29,0.30441117,0.023444697,1.2591822,0.1450389,0.79330623,1.0180725,0.67973596,1.3363712,0.0,0.0,0.00791207,0.6277918,1.1486261,1.1475897,0.19486079,0.9352882,0.12544268,0.11525878,0.89979255,1.363209
30,0.9766381,0.25881654,0.8229799,0.65366966,0.14290723,0.6376187,0.18840227,1.2653844,0.0,0.029401943,0.0,1.2761604,0.74860203,1.7350752,0.820763,0.19769669,0.6215833,0.67595804,0.3717979,1.4617572
