,0,1,2
0,1.0518734,-1.1638345,-0.2075786
1,0.75953996,-0.966452,-0.1682125
2,0.8253586,-0.6108144,-0.021114185
3,1.2333657,-1.0285062,-0.12950692
4,-0.4526452,0.35039574,0.21467617
5,1.1126527,-0.8126528,-0.061556756
6,0.9179709,-0.7077645,-0.03640999
7,1.2718704,-1.0690979,-0.12971807
8,-0.18993425,0.3320083,0.24033846
9,0.63570976,-0.19560088,0.12350207
10,0.023767486,0.070467874,0.1677281
11,0.24432938,-0.20944919,0.08094536
12,0.25051618,-0.44064987,-0.008380935
13,0.92926025,-0.83812374,-0.09165007
14,1.0495418,-1.1235236,-0.20418817
15,0.7582294,-0.52597976,0.007944956
16,1.5298572,-1.5313618,-0.29677135
17,1.1473565,-0.98409575,-0.11357728
18,0.21537875,-0.31319976,0.034239613
19,0.25313586,-0.12496801,0.103657365
20,-0.12534043,0.23596297,0.22435036
21,0.59835637,-0.5659501,-0.026862204
22,0.5157101,-0.6284505,-0.055004716
23,0.7002238,-0.694845,-0.065410376
24,0.45284802,-0.49414098,-0.005576119
25,0.9796343,-0.6952882,-0.0141246915
26,1.658005,-1.7491235,-0.37369257
27,0.14429691,-0.12320317,0.06743011
28,0.68399096,-0.574666,-0.0055752546
29,0.5295112,-0.4337499,0.016281188
30,0.38545442,-0.21153267,0.090890706
31,0.7740154,-0.59583354,-0.01602535
32,0.2412647,0.1752833,0.2338267
33,0.056501523,-0.17772345,0.07284849
34,0.52503514,-0.40645772,0.035922587
35,0.7321756,-0.5158051,0.012018621
36,0.3948389,-0.41817635,0.011948869
37,0.26658508,-0.15073884,0.09530743
38,0.68786883,-0.64871967,-0.046545297
39,0.18645623,0.12281813,0.19574405
40,0.5874342,-0.4215985,0.03507544
41,1.4851848,-1.5131863,-0.2898969
42,-0.07143142,0.12070386,0.16773674
43,0.3014805,-0.44894272,-0.033739477
44,0.9107343,-0.7163319,-0.021668226
45,1.4174185,-1.4004179,-0.24202883
46,0.7932875,-0.7555072,-0.06232427
47,0.46820495,-0.55949247,-0.025455758
48,1.0654553,-0.9443479,-0.10781801
49,0.6781825,-0.6169028,-0.02651091
50,0.5318551,-0.13110222,0.16903554
51,0.38144562,-0.5763663,-0.05994764
52,0.29968742,-0.3153336,0.047016457
53,2.2282665,-2.0656796,-0.42285794
54,0.3749255,-0.123469986,0.12965775
55,0.10881433,-0.08578447,0.10413171
56,1.0217502,-1.0466874,-0.16899478
57,1.1996403,-1.1843114,-0.21531534
58,0.23028713,-0.41301566,-0.013422564
59,0.30405656,-0.2928911,0.04500527
60,1.297639,-1.1735231,-0.19410026
61,0.20922604,-0.106245056,0.13468607
62,-0.2587273,0.51059777,0.29911363
63,0.28801626,-0.019171774,0.15398943
64,1.2576272,-1.2624825,-0.22261989
65,-0.1368258,0.21167131,0.19677447
66,-0.529075,0.42257488,0.23079003
67,0.8576176,-0.65544444,-0.03847727
68,0.6730776,-0.6615613,-0.06516701
69,0.8762438,-0.7174655,-0.045548335
70,0.773772,-0.52187866,0.008124575
71,1.0000623,-0.8864612,-0.109904796
72,1.2241828,-1.3375708,-0.2521543
73,1.7241004,-1.5897923,-0.3038589
74,1.1467015,-0.9795504,-0.12337911
75,0.47777787,-0.121559575,0.14544794
76,0.7711071,-0.84808785,-0.10065065
77,0.4100261,-0.30094057,0.07038781
78,1.1385984,-1.0176734,-0.14608434
79,0.72254026,-0.6016571,-0.024532288
80,0.33902672,-0.2544725,0.06412571
81,0.95778847,-1.0887787,-0.19126487
82,0.37702096,-0.31379843,0.05212552
83,1.0836986,-1.1351908,-0.19751984
84,0.4371808,-0.24098696,0.08998463
85,0.7327429,-0.7013312,-0.058242723
86,0.61302924,-0.80440646,-0.12570322
87,0.36411497,-0.20760483,0.09421132
88,-0.12471679,0.2067991,0.19540954
89,0.8086374,-0.7459903,-0.06213954
90,0.8800862,-0.55441976,0.028371967
91,1.2620667,-1.2071228,-0.18106988
92,0.44006076,-0.420013,0.02110251
93,0.04071026,-0.0816239,0.10601385
94,0.22021657,-0.31788814,0.02892343
95,0.7702266,-0.7064163,-0.0475346
96,0.4159608,-0.46266717,-0.006070778
97,0.7726059,-0.98970693,-0.17263395
98,0.58031714,-0.37400687,0.044675417
99,0.7614316,-0.6695205,-0.04811333
100,0.7413734,-0.45109475,0.042449087
