,0,1,2
0,0.8921195,-1.4492614,0.4073634
1,0.1995278,-1.3057581,0.9845383
2,0.7163092,0.53484577,-0.8739507
3,1.6506531,-0.48175332,-1.0516936
4,-0.9973654,-0.30065182,1.3957837
5,1.4530804,0.25783852,-1.3983903
6,1.4163827,-0.4747244,-0.8366021
7,2.243801,-1.3772626,-0.99269927
8,-0.27700165,0.3860147,0.1838115
9,0.8705894,1.4315163,-1.6920584
10,0.214091,-0.40986776,0.2811146
11,0.327877,-0.67532784,0.3710026
12,0.13810828,-1.741669,1.3396891
13,1.0486933,-0.60959375,-0.36825013
14,0.3406932,-0.35530332,0.16345373
15,0.81595916,0.40272766,-0.88094795
16,1.628409,-1.3353621,-0.39251924
17,1.9018549,-1.2367902,-0.75756073
18,0.025414636,-1.0458267,0.943732
19,-0.11813036,0.60428995,-0.11370045
20,0.46395347,-0.88794166,0.3715605
21,0.36782274,-0.31173846,0.08271894
22,0.39602187,-1.3439411,0.80322564
23,0.48750004,-0.5373245,0.13189682
24,0.5788097,-1.2735517,0.5652047
25,2.0699427,-0.9714295,-1.1280541
26,1.402808,-1.367933,-0.13592228
27,-1.5480585,2.059695,0.2563482
28,1.2756566,-1.1606339,-0.20620477
29,0.30415082,0.08860773,-0.14860114
30,0.38960516,0.25144017,-0.3601513
31,0.8594513,0.024522426,-0.6480521
32,0.8249601,0.86773264,-1.2540005
33,-0.025103265,-1.307289,1.177541
34,0.7780895,-0.5215899,-0.17998224
35,0.914512,0.11878413,-0.77413595
36,0.25084928,-0.7217536,0.48949748
37,-0.10289469,0.52202684,-0.06836507
38,0.611737,-0.5417954,0.009733319
39,0.10310475,1.2781478,-0.8306637
40,0.80698746,-0.20102626,-0.43981326
41,1.7789735,-1.7888702,-0.21519455
42,-0.37854603,0.12731051,0.4802214
43,-1.1028783,0.52942204,0.93267715
44,2.3054912,-1.9753171,-0.6358763
45,2.2884486,-2.3984728,-0.28576005
46,1.4234661,-1.6925119,0.03845182
47,0.7405721,-1.8130518,0.79688215
48,1.7320759,-1.3294662,-0.5233196
49,1.0403764,-1.0915838,-0.020441204
50,2.2493422,-1.1014849,-1.2349955
51,-0.3427049,-0.85311896,1.1810493
52,0.40842876,-1.0407636,0.55925226
53,2.860595,-1.3978429,-1.5514239
54,0.7174276,0.19658512,-0.6500376
55,-0.33136722,0.11799005,0.44828516
56,0.7529547,-0.73787326,0.026907012
57,0.40801257,0.2706832,-0.35351765
58,-0.5355244,-0.664653,1.2300647
59,-0.10521995,-0.065818466,0.36450672
60,0.9227233,0.24839741,-0.84971774
61,1.1869602,-1.6520023,0.2184476
62,-0.41745317,1.1900508,-0.26478308
63,0.30366662,0.84354085,-0.7103261
64,1.2693174,-1.1316733,-0.19336444
65,-0.39549065,0.22828688,0.42045623
66,-1.2660956,-0.0001495704,1.4429547
67,0.573496,0.72374636,-0.86667514
68,-0.009771565,0.24658728,0.058506355
69,1.2837157,-0.63210076,-0.5905297
70,0.70088017,0.7224516,-0.9977561
71,0.8047292,-0.0015298668,-0.5631949
72,1.2969692,-1.8784527,0.32189125
73,1.7059467,-0.38686734,-1.1528492
74,1.3489826,-0.34630093,-0.8515409
75,1.11357,0.34187737,-1.1490896
76,1.3036377,-2.2317908,0.55109733
77,0.9227941,-0.9499136,-0.018520504
78,0.9618788,-0.030772576,-0.6931033
79,0.71926963,-0.16900608,-0.3685311
80,0.016596833,0.23404866,0.025088578
81,0.63852745,-1.2846261,0.5375669
82,0.3777997,-0.41545013,0.13768777
83,0.7616245,-0.83614933,0.09285131
84,0.7067727,-0.045997523,-0.45941448
85,0.8449507,-0.8989926,0.03807953
86,-0.1789009,-0.7998538,0.9887552
87,0.5485475,-0.13073477,-0.24214727
88,-0.41320306,0.3152989,0.37537524
89,1.2121547,-1.1901724,-0.11486095
90,1.9188347,-0.60649115,-1.2471734
91,2.2695427,-2.3311484,-0.32333815
92,0.5798219,-0.9171045,0.303605
93,-0.09496207,-0.7277344,0.82428753
94,-0.16296613,-0.7432712,0.91258216
95,1.3322604,-1.4194398,-0.070175946
96,0.10981532,-0.61657965,0.5555142
97,0.36066225,-1.6044453,1.0411047
98,0.4404466,0.6120516,-0.6648667
99,0.6712147,-0.22174712,-0.27991053
100,1.1945674,0.14137527,-1.0715622
101,1.2066269,0.3900358,-1.2585961
102,0.718173,-1.161789,0.3337702
103,1.4806004,-1.4309695,-0.20412812
104,1.0264461,-1.0502566,-0.02318737
105,1.8139689,-1.7515788,-0.29714584
106,0.037351914,-0.6342131,0.64910513
107,0.748069,0.07024724,-0.5782814
108,0.2676864,0.3545994,-0.30056393
109,0.4334125,0.31876406,-0.44944012
110,-0.6535818,0.6895193,0.3116636
111,1.2373848,0.41813564,-1.2931616
112,0.34039477,0.13212237,-0.18279982
113,0.14617354,-0.31818312,0.30575222
114,0.37505344,-0.24897957,0.0042515546
115,2.046727,-1.1388131,-0.9832016
116,1.9643002,-2.704096,0.253434
117,1.2057202,-0.8992574,-0.33018053
118,-0.39485106,-0.1329932,0.6934095
