Loss/train_accuracy_2023-04-25 09:59:43
Loss/train_accuracy_2023-04-25 10:00:03
Loss/train_accuracy_2023-04-25 10:01:14
0,1.7997063477834065,0.16845117845117846
1,1.7837034066518147,0.25577441077441077
2,1.7080894549687704,0.24220538720538723
3,1.5458057721455891,0.3232996632996633
4,1.5041220426559447,0.3528632478632478
5,1.5028136571248372,0.3491919191919192
6,1.5089081923166912,0.3444276094276094
7,1.488641369342804,0.34833333333333333
Loss/train_accuracy_2023-04-25 10:03:23
0,1.7997063477834065,0.16845117845117846
1,1.7837034066518147,0.25577441077441077
Loss/train_accuracy_2023-04-25 10:06:36
0,1.7997063477834065,0.16845117845117846
1,1.7837034066518147,0.25577441077441077
2,1.7080894549687704,0.24220538720538723
3,1.5458057721455891,0.3232996632996633
4,1.5041220426559447,0.3528632478632478
5,1.5028136571248372,0.3491919191919192
6,1.5089081923166912,0.3444276094276094
Loss/train_accuracy_2023-04-25 10:34:08
0,1.7997063318888347,0.16845117845117846
1,1.7837034066518147,0.25577441077441077
2,1.7080894470214845,0.24220538720538723
3,1.5458057721455891,0.3232996632996633
4,1.5041220347086588,0.3528632478632478
