,0,1,2
0,5.2144814,-1.2023795,1.5084472
1,5.5720882,-1.9367015,2.5546968
2,3.598392,0.96104234,0.41613883
3,3.2453187,-0.23127747,2.1693552
4,5.3511224,0.041607246,0.18448125
5,4.4265437,-1.017064,2.5950394
6,5.1770644,1.0480765,-1.1846431
7,5.6875744,-2.4211743,3.1679416
8,5.198216,0.36731303,-0.26745635
9,4.3680863,0.06948556,0.85209733
10,5.824509,-0.05540234,-0.2872426
11,4.297396,0.73545253,0.21418642
12,3.7625647,0.3996821,1.0315887
13,6.162628,-1.5179676,1.463671
14,4.6899543,-1.691228,3.1076539
15,5.2031326,0.20894767,0.67287594
16,3.6662662,0.44316673,1.6022501
17,3.9534075,0.94577175,0.5847623
18,5.30656,-1.9322295,2.790262
19,3.2264953,0.2759573,1.9478939
20,6.0926247,-1.1878593,1.5800359
21,4.6506505,0.041975006,0.8887808
22,4.887253,0.11540429,0.15842195
23,4.17092,0.021347016,1.3793576
24,3.7422342,1.0977867,0.6791473
25,4.610651,1.4670669,-0.72347295
26,4.7813888,1.0936564,0.036884382
27,6.556916,-1.656909,1.4206815
28,5.736116,-0.006506264,-0.07556839
29,3.4905393,0.066124365,2.0496392
30,5.4873133,-0.07074149,0.34558517
31,4.4907274,-0.6202288,2.026243
32,3.4568946,0.23774289,1.3146508
33,1.1979322,1.0519431,2.4099958
34,3.9345157,1.0407109,0.7416484
35,4.2962165,-1.0458397,2.8022935
36,5.625192,0.990583,-1.011879
37,4.9249873,-0.9003453,1.7505667
38,5.824804,-0.086161345,0.07177596
39,4.300708,1.0603815,-0.43696707
40,5.3967156,-1.9119292,2.5417533
41,5.102968,0.67527694,0.20883612
42,4.730148,1.0174286,-0.6596957
43,3.0758076,0.7913691,1.3196231
44,2.5426908,0.4714566,1.8590839
45,3.0571349,1.2160577,-0.0805119
46,2.962812,0.17582025,2.5384285
47,5.286101,0.13253711,0.6338118
48,3.055676,0.8870538,1.0341609
49,5.3417144,-1.9383117,3.0478613
50,4.3109393,1.7418303,-0.95234334
51,3.0513043,0.41831893,1.5659467
52,5.4966574,-2.1440656,2.8301134
53,2.3350968,1.6700971,0.8472057
54,5.454368,-2.2213116,3.069902
55,3.1864061,2.1815517,-0.2226011
56,2.655555,1.5452514,0.71349
