,0,1,2
0,2.8011363,-0.78165907,1.3102629
1,3.0841863,-1.1425555,1.8282905
2,1.8288033,0.4178868,0.64765245
3,1.8601283,-0.119664535,1.3410792
4,2.7216103,-0.122177735,0.7346097
5,2.4949908,-0.6149384,1.7319396
6,2.556249,0.34406394,0.09599437
7,3.2072656,-1.3407059,2.0858731
8,2.6394782,0.026696727,0.50875884
9,2.2982728,-0.11459352,0.9587609
10,2.9032357,-0.30023217,0.6405378
11,2.2061474,0.25817224,0.63403994
12,1.9986986,0.07012226,0.9716287
13,3.2818825,-1.0328922,1.4476523
14,2.6532094,-0.94354874,1.9791896
15,2.6765409,-0.03247416,0.9620046
16,1.9865276,0.22842598,1.1517351
17,2.0309477,0.40066892,0.7801997
18,2.9889872,-1.091367,1.8743978
19,1.78547,0.08381426,1.3201814
20,3.2216244,-0.8979653,1.5486624
21,2.3966956,-0.08453348,0.99092263
22,2.4826276,-0.130148,0.698248
23,2.223893,-0.0962548,1.1668406
24,1.874938,0.45461655,0.857507
25,2.261513,0.67265636,0.219812
26,2.3711584,0.38744265,0.6785841
27,3.4763288,-1.065628,1.4460828
28,2.8977652,-0.17653766,0.6633681
29,1.9490662,0.010403067,1.3456986
30,2.7702386,-0.28653473,0.9133133
31,2.4721818,-0.40170655,1.4739726
32,1.8413879,0.04051,1.055788
33,0.8091873,0.64991647,1.2297778
34,2.0103142,0.44128674,0.87031645
35,2.4255843,-0.63396347,1.8284965
36,2.7501042,0.3026116,0.26224762
37,2.641449,-0.6375809,1.4519506
38,2.980343,-0.25326473,0.7608036
39,2.113475,0.33215714,0.40376318
40,2.9908826,-1.0931919,1.7777164
41,2.5644577,0.20334339,0.76133233
42,2.3331435,0.2881601,0.35890788
43,1.6390512,0.34065908,1.0266645
44,1.4131213,0.23465922,1.180907
45,1.525852,0.50443906,0.38845378
46,1.676545,0.092173845,1.5403368
47,2.6964364,-0.1673865,1.0444491
48,1.6190602,0.3925352,0.88848394
49,3.0082388,-1.1095212,2.0378134
50,2.0542915,0.70713943,0.16455933
51,1.6558601,0.1897339,1.0931127
52,3.0428395,-1.277607,1.9879782
53,1.2016543,0.8233285,0.73302984
54,3.0759866,-1.2456343,2.0359704
55,1.5215722,1.020194,0.3728612
56,1.3745457,0.78551215,0.6585117
57,1.0511353,0.70430046,1.1979516
58,1.3141336,0.36775655,1.0491242
59,2.1578486,0.048492342,1.2672746
60,1.1063017,0.09198938,1.4436002
61,1.3276272,0.55017823,0.9836888
62,1.4053793,0.17557094,1.0294127
63,2.4351964,-0.32288644,1.0798573
64,2.1460807,-0.521595,1.6952109
65,2.2787173,-0.07005141,1.136102
66,1.58527,0.19375959,1.2983952
67,2.1745937,-0.8375495,1.8004289
68,2.278956,-0.5670686,1.5079513
69,2.4935257,-0.53977144,1.011267
70,2.5422642,-0.25455415,1.1167886
71,3.0286112,-0.932181,1.4932408
72,2.5364826,-0.5026624,1.2607706
73,1.8815725,0.6760157,0.5098017
74,3.069856,-0.7778952,1.8286455
75,2.7464936,-0.32070646,1.2595091
76,2.8683558,-0.70250547,1.0787961
77,2.579236,-0.49172744,1.0980215
78,2.9503267,-0.6834305,1.2277954
79,2.2997692,0.15856957,0.7418302
80,3.114488,-0.8217984,1.4154861
81,2.2299142,0.1763426,0.5501458
82,2.7017717,-0.74630034,1.5937529
83,2.0055525,-0.37931186,1.3500495
84,3.219388,-1.2155209,1.7816696
85,1.7997447,0.22069013,1.2413642
86,1.7794614,-0.2655723,1.7411962
87,1.8770051,0.26997235,0.89808005
88,3.6771407,-0.8562637,0.99439925
89,1.2020202,0.40471375,1.2003233
90,2.3837724,0.31902584,0.4217639
91,1.792042,-0.12832671,1.550689
92,2.0091894,0.14620835,0.9500653
93,2.5400767,-0.42553717,1.5295377
