,0,1,2
0,0.61541206,0.007274661,0.37060416
1,0.6487489,-0.017343543,0.45099026
2,0.44214708,0.2109625,0.2455539
3,0.43719053,0.13863932,0.32789397
4,0.6187258,0.12105824,0.30978966
5,0.55026555,0.08024965,0.42442966
6,0.62608176,0.18561067,0.2192281
7,0.680694,-0.05250872,0.48948663
8,0.6245841,0.14829288,0.2656204
9,0.5270836,0.14709456,0.3057961
10,0.6476736,0.08365512,0.30259854
11,0.53037626,0.19373083,0.2722032
12,0.46737474,0.17798671,0.30004913
13,0.7105306,-0.014410093,0.4248762
14,0.5659678,0.026041497,0.4564795
15,0.6004992,0.1641072,0.34422463
16,0.46794742,0.20230891,0.3383749
17,0.47811794,0.23734482,0.28033423
18,0.642131,-0.012487512,0.45274532
19,0.4121247,0.18784687,0.33479124
20,0.69285387,0.03387155,0.44038522
21,0.54313254,0.14468937,0.31127095
22,0.57031375,0.10981211,0.2825696
23,0.5147916,0.14190403,0.33813483
24,0.43831336,0.26051158,0.29245412
25,0.54592973,0.26028654,0.2114567
26,0.55431575,0.23866065,0.3116467
27,0.7650788,-0.02787624,0.4396425
28,0.6585184,0.10255228,0.31205618
29,0.46025783,0.1653404,0.3499887
30,0.6175014,0.118238255,0.3277551
31,0.54896027,0.12146595,0.39371157
32,0.43945718,0.1542865,0.29561758
33,0.22664922,0.269968,0.28001118
34,0.46543056,0.2515147,0.30254126
35,0.52254516,0.09170425,0.4356035
36,0.6309654,0.20206623,0.25046432
37,0.57749695,0.06708905,0.3981269
38,0.6819964,0.10564849,0.33251756
39,0.4984123,0.2068655,0.22467862
40,0.63594955,-0.024618158,0.43625695
41,0.59583676,0.20234618,0.31652445
42,0.56847364,0.1923224,0.24640034
43,0.39066702,0.23163594,0.28349376
44,0.33228225,0.19987176,0.28008783
45,0.39642036,0.21651216,0.19062243
46,0.37806553,0.20931214,0.36005157
47,0.6074034,0.15792786,0.36275566
48,0.38933173,0.22745468,0.27338296
49,0.6358149,0.00449571,0.4891408
50,0.51472825,0.26062158,0.20891885
51,0.38433304,0.18262476,0.28240395
52,0.6510021,-0.041888002,0.46622854
53,0.3165571,0.29588968,0.24990036
54,0.6556115,-0.041176297,0.48222822
55,0.39365584,0.32811117,0.21934654
56,0.352826,0.2765772,0.23377408
57,0.26451147,0.29459557,0.28096378
58,0.32780644,0.23181681,0.27161437
59,0.49515307,0.18818069,0.35355318
60,0.26849326,0.16194262,0.2872668
61,0.32925218,0.25816345,0.2539066
62,0.3369997,0.16957386,0.2574845
63,0.5601217,0.0971556,0.32429218
64,0.48279685,0.071571976,0.3805942
65,0.51303273,0.16408591,0.34720147
66,0.3666587,0.20869698,0.32077187
67,0.47711647,0.022509512,0.3929401
68,0.5035908,0.0736004,0.37986368
69,0.5451791,0.06478089,0.30946058
70,0.5801381,0.11017479,0.3319595
71,0.64920336,0.0043927953,0.40367872
72,0.5919783,0.057929743,0.35110962
73,0.47050345,0.27125317,0.25283575
74,0.6580435,0.057832945,0.4924904
75,0.6066002,0.12991235,0.38297242
76,0.6334382,0.010132685,0.33770716
77,0.57127684,0.061433863,0.33311528
78,0.65848875,0.028477643,0.37668228
79,0.52795905,0.19278598,0.28843975
80,0.6621794,0.037110884,0.41120797
81,0.5272827,0.15855023,0.25250036
82,0.5793057,0.05534816,0.41026014
83,0.4639523,0.09178068,0.33593088
84,0.67634237,-0.04042852,0.44502205
85,0.41839457,0.21110345,0.32667804
86,0.39470553,0.1424876,0.38280612
87,0.44714832,0.19978184,0.27102172
88,0.79062724,0.0052547753,0.39483517
89,0.31321764,0.23084639,0.27524567
90,0.5626449,0.18076243,0.24371205
91,0.41042125,0.13178651,0.3617856
92,0.47895366,0.16707714,0.29624742
93,0.57707036,0.097524896,0.39246905
94,0.34163117,0.3349323,0.21377249
95,0.48267376,0.08637701,0.34670228
96,0.3926854,0.15728827,0.3401913
97,0.36762726,0.24736317,0.23216201
98,0.37541872,0.14469394,0.36062694
99,0.49190784,0.13901183,0.323821
100,0.7582688,-0.0009818636,0.3767258
101,0.4505781,0.1860167,0.28061813
102,0.44060683,0.14756908,0.4723137
103,0.51708186,0.1387729,0.35099286
104,0.3948694,0.12175621,0.32770413
105,0.5211104,0.15850845,0.295636
106,0.72671413,0.06974727,0.38126475
107,0.51410264,0.27209973,0.30802917
108,0.415187,0.040132057,0.4837517
109,0.41494173,0.20323122,0.27356493
110,0.38959473,0.35462892,0.1322003
111,0.5179473,0.23003314,0.28682292
112,0.67793375,0.064446285,0.37218952
113,0.475246,0.12973393,0.39758897
114,0.56960464,0.18351378,0.2803309
115,0.8002872,-0.07269059,0.49255282
116,0.5177327,0.20918375,0.28795964
117,0.6081093,0.111546665,0.41434443
118,0.5805636,0.16129719,0.31547713
119,0.38475046,0.38872743,0.18187724
120,0.6445853,0.09323557,0.40565354
121,0.7097149,0.006680105,0.462569
122,0.44982982,0.13262744,0.35559273
123,0.33722252,0.18417776,0.3778683
124,0.48732632,0.13017125,0.35948765
125,0.545624,0.16935691,0.33005112
126,0.532195,0.006411452,0.4196775
127,0.5485882,0.25246271,0.22513108
128,0.37736726,0.31915238,0.2553413
129,0.7156038,0.0749526,0.35294598
130,0.4309948,0.07019308,0.39132434
131,0.5727198,0.24090709,0.22380675
132,0.56039023,0.15902212,0.32016432
133,0.6916254,-0.114592224,0.45149684
134,0.47866404,0.17061247,0.30731285
135,0.24553527,0.30679703,0.20325221
136,0.5323762,0.14107597,0.37726563
137,0.51597875,0.1806786,0.26740402
138,0.35419136,0.36386633,0.094989434
139,0.6413605,0.00037752464,0.39027613
140,0.4546638,0.17591411,0.3254397
141,0.5660262,0.043925036,0.39531988
142,0.6720245,-0.06894185,0.5278461
143,0.41185516,0.3063114,0.23325871
144,0.68545246,0.11742623,0.36071062
145,0.5100469,0.086296916,0.31032664
146,0.4284624,0.21645303,0.273035
147,0.5748331,0.06184389,0.40750277
148,0.62093335,0.15774933,0.33739704
149,0.43384928,0.17728911,0.32957816
150,0.6207133,0.18046741,0.26246774
151,0.6077027,0.059070762,0.4245851
152,0.49928463,0.02866428,0.32912278
153,0.33714867,0.28593305,0.2543363
154,0.4362014,0.19868827,0.3410427
155,0.44857252,0.10556902,0.42611074
156,0.43223035,0.11500242,0.4150628
157,0.41826415,0.22805138,0.29213774
158,0.31612235,0.23168935,0.29236996
159,0.45732504,0.2517929,0.20695291
160,0.51494443,0.1381769,0.3253808
161,0.56540114,0.32743576,0.30739325
162,0.50106907,0.095933124,0.38066036
163,0.41524762,0.10367186,0.2824723
164,0.6377041,-0.04179184,0.5219707
165,0.6194794,0.08117853,0.35024202
166,0.62367606,0.052237544,0.42264348
167,0.3848132,0.33619288,0.28037995
